"ID","Frecuencia","Porcentaje","Frecuencia_Acumulada","Porcentaje_Acumulado"
"HP:0010972",1,0.007,14335,97.299
"HP:0010975",1,0.007,14336,97.305
"HP:0010982",1,0.007,14337,97.312
"HP:0010984",1,0.007,14338,97.319
"HP:0011001",1,0.007,14339,97.326
"HP:0011025",1,0.007,14340,97.333
"HP:0011034",1,0.007,14341,97.339
"HP:0011067",1,0.007,14342,97.346
"HP:0011078",1,0.007,14343,97.353
"HP:0011090",1,0.007,14344,97.36
"HP:0011100",1,0.007,14345,97.366
"HP:0011107",1,0.007,14346,97.373
"HP:0011109",1,0.007,14347,97.38
"HP:0011121",1,0.007,14348,97.387
"HP:0011127",1,0.007,14349,97.394
"HP:0011150",1,0.007,14350,97.4
"HP:0011170",1,0.007,14351,97.407
"HP:0011185",1,0.007,14352,97.414
"HP:0011188",1,0.007,14353,97.421
"HP:0011195",1,0.007,14354,97.428
"HP:0011197",1,0.007,14355,97.434
"HP:0011238",1,0.007,14356,97.441
"HP:0011267",1,0.007,14357,97.448
"HP:0011272",1,0.007,14358,97.455
"HP:0011298",1,0.007,14359,97.461
"HP:0011300",1,0.007,14360,97.468
"HP:0011311",1,0.007,14361,97.475
"HP:0011318",1,0.007,14362,97.482
"HP:0011327",1,0.007,14363,97.489
"HP:0011328",1,0.007,14364,97.495
"HP:0011332",1,0.007,14365,97.502
"HP:0011341",1,0.007,14366,97.509
"HP:0011362",1,0.007,14367,97.516
"HP:0011367",1,0.007,14368,97.523
"HP:0011370",1,0.007,14369,97.529
"HP:0011382",1,0.007,14370,97.536
"HP:0011387",1,0.007,14371,97.543
"HP:0011401",1,0.007,14372,97.55
"HP:0011406",1,0.007,14373,97.557
"HP:0011407",1,0.007,14374,97.563
"HP:0011410",1,0.007,14375,97.57
"HP:0011423",1,0.007,14376,97.577
"HP:0011432",1,0.007,14377,97.584
"HP:0011446",1,0.007,14378,97.59
"HP:0011447",1,0.007,14379,97.597
"HP:0011480",1,0.007,14380,97.604
"HP:0011527",1,0.007,14381,97.611
"HP:0011560",1,0.007,14382,97.618
"HP:0011580",1,0.007,14383,97.624
"HP:0011599",1,0.007,14384,97.631
"HP:0011641",1,0.007,14385,97.638
"HP:0011648",1,0.007,14386,97.645
"HP:0011671",1,0.007,14387,97.652
"HP:0011688",1,0.007,14388,97.658
"HP:0011703",1,0.007,14389,97.665
"HP:0011755",1,0.007,14390,97.672
"HP:0011823",1,0.007,14391,97.679
"HP:0011832",1,0.007,14392,97.685
"HP:0011842",1,0.007,14393,97.692
"HP:0011877",1,0.007,14394,97.699
"HP:0011897",1,0.007,14395,97.706
"HP:0011902",1,0.007,14396,97.713
"HP:0011903",1,0.007,14397,97.719
"HP:0011907",1,0.007,14398,97.726
"HP:0011913",1,0.007,14399,97.733
"HP:0011917",1,0.007,14400,97.74
"HP:0011922",1,0.007,14401,97.747
"HP:0011927",1,0.007,14402,97.753
"HP:0011961",1,0.007,14403,97.76
"HP:0011971",1,0.007,14404,97.767
"HP:0011979",1,0.007,14405,97.774
"HP:0011985",1,0.007,14406,97.78
"HP:0011999",1,0.007,14407,97.787
"HP:0012000",1,0.007,14408,97.794
"HP:0012001",1,0.007,14409,97.801
"HP:0012037",1,0.007,14410,97.808
"HP:0012041",1,0.007,14411,97.814
"HP:0012043",1,0.007,14412,97.821
"HP:0012049",1,0.007,14413,97.828
"HP:0012051",1,0.007,14414,97.835
"HP:0012056",1,0.007,14415,97.842
"HP:0012075",1,0.007,14416,97.848
"HP:0012076",1,0.007,14417,97.855
"HP:0012081",1,0.007,14418,97.862
"HP:0012085",1,0.007,14419,97.869
"HP:0012104",1,0.007,14420,97.876
"HP:0012113",1,0.007,14421,97.882
"HP:0012120",1,0.007,14422,97.889
"HP:0012126",1,0.007,14423,97.896
"HP:0012132",1,0.007,14424,97.903
"HP:0012136",1,0.007,14425,97.909
"HP:0012137",1,0.007,14426,97.916
"HP:0012138",1,0.007,14427,97.923
"HP:0012142",1,0.007,14428,97.93
"HP:0012143",1,0.007,14429,97.937
"HP:0012167",1,0.007,14430,97.943
"HP:0012174",1,0.007,14431,97.95
"HP:0012176",1,0.007,14432,97.957
"HP:0012179",1,0.007,14433,97.964
"HP:0012189",1,0.007,14434,97.971
"HP:0012190",1,0.007,14435,97.977
"HP:0012203",1,0.007,14436,97.984
"HP:0012207",1,0.007,14437,97.991
"HP:0012211",1,0.007,14438,97.998
"HP:0012227",1,0.007,14439,98.004
"HP:0012254",1,0.007,14440,98.011
"HP:0012325",1,0.007,14441,98.018
"HP:0012330",1,0.007,14442,98.025
"HP:0012332",1,0.007,14443,98.032
"HP:0012334",1,0.007,14444,98.038
"HP:0012377",1,0.007,14445,98.045
"HP:0012387",1,0.007,14446,98.052
"HP:0012393",1,0.007,14447,98.059
"HP:0012407",1,0.007,14448,98.066
"HP:0012428",1,0.007,14449,98.072
"HP:0012430",1,0.007,14450,98.079
"HP:0012432",1,0.007,14451,98.086
"HP:0012434",1,0.007,14452,98.093
"HP:0012453",1,0.007,14453,98.1
"HP:0012472",1,0.007,14454,98.106
"HP:0012487",1,0.007,14455,98.113
"HP:0012532",1,0.007,14456,98.12
"HP:0012537",1,0.007,14457,98.127
"HP:0012538",1,0.007,14458,98.133
"HP:0012539",1,0.007,14459,98.14
"HP:0012551",1,0.007,14460,98.147
"HP:0012579",1,0.007,14461,98.154
"HP:0012583",1,0.007,14462,98.161
"HP:0012588",1,0.007,14463,98.167
"HP:0012622",1,0.007,14464,98.174
"HP:0012689",1,0.007,14465,98.181
"HP:0012699",1,0.007,14466,98.188
"HP:0012701",1,0.007,14467,98.195
"HP:0012704",1,0.007,14468,98.201
"HP:0012718",1,0.007,14469,98.208
"HP:0012719",1,0.007,14470,98.215
"HP:0012724",1,0.007,14471,98.222
"HP:0012725",1,0.007,14472,98.228
"HP:0012733",1,0.007,14473,98.235
"HP:0012735",1,0.007,14474,98.242
"HP:0012766",1,0.007,14475,98.249
"HP:0012768",1,0.007,14476,98.256
"HP:0012789",1,0.007,14477,98.262
"HP:0012795",1,0.007,14478,98.269
"HP:0012799",1,0.007,14479,98.276
"HP:0012801",1,0.007,14480,98.283
"HP:0012803",1,0.007,14481,98.29
"HP:0012813",1,0.007,14482,98.296
"HP:0012817",1,0.007,14483,98.303
"HP:0012871",1,0.007,14484,98.31
"HP:0012905",1,0.007,14485,98.317
"HP:0020006",1,0.007,14486,98.323
"HP:0020151",1,0.007,14487,98.33
"HP:0020216",1,0.007,14488,98.337
"HP:0025017",1,0.007,14489,98.344
"HP:0025085",1,0.007,14490,98.351
"HP:0025101",1,0.007,14491,98.357
"HP:0025104",1,0.007,14492,98.364
"HP:0025127",1,0.007,14493,98.371
"HP:0025195",1,0.007,14494,98.378
"HP:0025300",1,0.007,14495,98.385
"HP:0025318",1,0.007,14496,98.391
"HP:0025387",1,0.007,14497,98.398
"HP:0025403",1,0.007,14498,98.405
"HP:0025430",1,0.007,14499,98.412
"HP:0025435",1,0.007,14500,98.419
"HP:0025455",1,0.007,14501,98.425
"HP:0025481",1,0.007,14502,98.432
"HP:0025646",1,0.007,14503,98.439
"HP:0025671",1,0.007,14504,98.446
"HP:0030002",1,0.007,14505,98.452
"HP:0030011",1,0.007,14506,98.459
"HP:0030016",1,0.007,14507,98.466
"HP:0030019",1,0.007,14508,98.473
"HP:0030037",1,0.007,14509,98.48
"HP:0030043",1,0.007,14510,98.486
"HP:0030145",1,0.007,14511,98.493
"HP:0030149",1,0.007,14512,98.5
"HP:0030200",1,0.007,14513,98.507
"HP:0030215",1,0.007,14514,98.514
"HP:0030217",1,0.007,14515,98.52
"HP:0030223",1,0.007,14516,98.527
"HP:0030311",1,0.007,14517,98.534
"HP:0030319",1,0.007,14518,98.541
"HP:0030357",1,0.007,14519,98.547
"HP:0030358",1,0.007,14520,98.554
"HP:0030392",1,0.007,14521,98.561
"HP:0030424",1,0.007,14522,98.568
"HP:0030446",1,0.007,14523,98.575
"HP:0030490",1,0.007,14524,98.581
"HP:0030502",1,0.007,14525,98.588
"HP:0030664",1,0.007,14526,98.595
"HP:0030676",1,0.007,14527,98.602
"HP:0030736",1,0.007,14528,98.609
"HP:0030799",1,0.007,14529,98.615
"HP:0030853",1,0.007,14530,98.622
"HP:0030880",1,0.007,14531,98.629
"HP:0030891",1,0.007,14532,98.636
"HP:0031041",1,0.007,14533,98.643
"HP:0031077",1,0.007,14534,98.649
"HP:0031095",1,0.007,14535,98.656
"HP:0031162",1,0.007,14536,98.663
"HP:0031228",1,0.007,14537,98.67
"HP:0031408",1,0.007,14538,98.676
"HP:0031473",1,0.007,14539,98.683
"HP:0031504",1,0.007,14540,98.69
"HP:0031535",1,0.007,14541,98.697
"HP:0031566",1,0.007,14542,98.704
"HP:0031589",1,0.007,14543,98.71
"HP:0031623",1,0.007,14544,98.717
"HP:0031627",1,0.007,14545,98.724
"HP:0031717",1,0.007,14546,98.731
"HP:0031793",1,0.007,14547,98.738
"HP:0031807",1,0.007,14548,98.744
"HP:0031834",1,0.007,14549,98.751
"HP:0031849",1,0.007,14550,98.758
"HP:0031874",1,0.007,14551,98.765
"HP:0031882",1,0.007,14552,98.771
"HP:0031891",1,0.007,14553,98.778
"HP:0031901",1,0.007,14554,98.785
"HP:0031923",1,0.007,14555,98.792
"HP:0031938",1,0.007,14556,98.799
"HP:0031960",1,0.007,14557,98.805
"HP:0032012",1,0.007,14558,98.812
"HP:0032041",1,0.007,14559,98.819
"HP:0032077",1,0.007,14560,98.826
"HP:0032155",1,0.007,14561,98.833
"HP:0032169",1,0.007,14562,98.839
"HP:0032235",1,0.007,14563,98.846
"HP:0032263",1,0.007,14564,98.853
"HP:0032276",1,0.007,14565,98.86
"HP:0032315",1,0.007,14566,98.866
"HP:0032434",1,0.007,14567,98.873
"HP:0032435",1,0.007,14568,98.88
"HP:0032438",1,0.007,14569,98.887
"HP:0032447",1,0.007,14570,98.894
"HP:0032471",1,0.007,14571,98.9
"HP:0032508",1,0.007,14572,98.907
"HP:0032509",1,0.007,14573,98.914
"HP:0032524",1,0.007,14574,98.921
"HP:0032558",1,0.007,14575,98.928
"HP:0032559",1,0.007,14576,98.934
"HP:0032588",1,0.007,14577,98.941
"HP:0032622",1,0.007,14578,98.948
"HP:0032807",1,0.007,14579,98.955
"HP:0032895",1,0.007,14580,98.962
"HP:0033028",1,0.007,14581,98.968
"HP:0033036",1,0.007,14582,98.975
"HP:0033040",1,0.007,14583,98.982
"HP:0033049",1,0.007,14584,98.989
"HP:0033052",1,0.007,14585,98.995
"HP:0033111",1,0.007,14586,99.002
"HP:0033128",1,0.007,14587,99.009
"HP:0033142",1,0.007,14588,99.016
"HP:0033189",1,0.007,14589,99.023
"HP:0033258",1,0.007,14590,99.029
"HP:0033393",1,0.007,14591,99.036
"HP:0033505",1,0.007,14592,99.043
"HP:0033542",1,0.007,14593,99.05
"HP:0033556",1,0.007,14594,99.057
"HP:0033596",1,0.007,14595,99.063
"HP:0033606",1,0.007,14596,99.07
"HP:0033726",1,0.007,14597,99.077
"HP:0033737",1,0.007,14598,99.084
"HP:0033748",1,0.007,14599,99.09
"HP:0033832",1,0.007,14600,99.097
"HP:0033834",1,0.007,14601,99.104
"HP:0033850",1,0.007,14602,99.111
"HP:0034003",1,0.007,14603,99.118
"HP:0034011",1,0.007,14604,99.124
"HP:0034076",1,0.007,14605,99.131
"HP:0034077",1,0.007,14606,99.138
"HP:0034093",1,0.007,14607,99.145
"HP:0034096",1,0.007,14608,99.152
"HP:0034185",1,0.007,14609,99.158
"HP:0034187",1,0.007,14610,99.165
"HP:0034199",1,0.007,14611,99.172
"HP:0034373",1,0.007,14612,99.179
"HP:0034391",1,0.007,14613,99.186
"HP:0034401",1,0.007,14614,99.192
"HP:0034402",1,0.007,14615,99.199
"HP:0040010",1,0.007,14616,99.206
"HP:0040012",1,0.007,14617,99.213
"HP:0040016",1,0.007,14618,99.219
"HP:0040078",1,0.007,14619,99.226
"HP:0040129",1,0.007,14620,99.233
"HP:0040160",1,0.007,14621,99.24
"HP:0040186",1,0.007,14622,99.247
"HP:0040188",1,0.007,14623,99.253
"HP:0040189",1,0.007,14624,99.26
"HP:0040194",1,0.007,14625,99.267
"HP:0040197",1,0.007,14626,99.274
"HP:0040218",1,0.007,14627,99.281
"HP:0040270",1,0.007,14628,99.287
"HP:0040328",1,0.007,14629,99.294
"HP:0045028",1,0.007,14630,99.301
"HP:0045042",1,0.007,14631,99.308
"HP:0045073",1,0.007,14632,99.314
"HP:0045084",1,0.007,14633,99.321
"HP:0100001",1,0.007,14634,99.328
"HP:0100008",1,0.007,14635,99.335
"HP:0100026",1,0.007,14636,99.342
"HP:0100028",1,0.007,14637,99.348
"HP:0100031",1,0.007,14638,99.355
"HP:0100040",1,0.007,14639,99.362
"HP:0100240",1,0.007,14640,99.369
"HP:0100273",1,0.007,14641,99.376
"HP:0100279",1,0.007,14642,99.382
"HP:0100297",1,0.007,14643,99.389
"HP:0100307",1,0.007,14644,99.396
"HP:0100309",1,0.007,14645,99.403
"HP:0100333",1,0.007,14646,99.409
"HP:0100335",1,0.007,14647,99.416
"HP:0100336",1,0.007,14648,99.423
"HP:0100348",1,0.007,14649,99.43
"HP:0100349",1,0.007,14650,99.437
"HP:0100368",1,0.007,14651,99.443
"HP:0100391",1,0.007,14652,99.45
"HP:0100494",1,0.007,14653,99.457
"HP:0100499",1,0.007,14654,99.464
"HP:0100515",1,0.007,14655,99.471
"HP:0100541",1,0.007,14656,99.477
"HP:0100545",1,0.007,14657,99.484
"HP:0100560",1,0.007,14658,99.491
"HP:0100570",1,0.007,14659,99.498
"HP:0100571",1,0.007,14660,99.505
"HP:0100574",1,0.007,14661,99.511
"HP:0100576",1,0.007,14662,99.518
"HP:0100578",1,0.007,14663,99.525
"HP:0100579",1,0.007,14664,99.532
"HP:0100585",1,0.007,14665,99.538
"HP:0100587",1,0.007,14666,99.545
"HP:0100592",1,0.007,14667,99.552
"HP:0100595",1,0.007,14668,99.559
"HP:0100602",1,0.007,14669,99.566
"HP:0100631",1,0.007,14670,99.572
"HP:0100639",1,0.007,14671,99.579
"HP:0100646",1,0.007,14672,99.586
"HP:0100659",1,0.007,14673,99.593
"HP:0100669",1,0.007,14674,99.6
"HP:0100699",1,0.007,14675,99.606
"HP:0100703",1,0.007,14676,99.613
"HP:0100726",1,0.007,14677,99.62
"HP:0100729",1,0.007,14678,99.627
"HP:0100736",1,0.007,14679,99.633
"HP:0100743",1,0.007,14680,99.64
"HP:0100754",1,0.007,14681,99.647
"HP:0100755",1,0.007,14682,99.654
"HP:0100757",1,0.007,14683,99.661
"HP:0100763",1,0.007,14684,99.667
"HP:0100764",1,0.007,14685,99.674
"HP:0100775",1,0.007,14686,99.681
"HP:0100777",1,0.007,14687,99.688
"HP:0100783",1,0.007,14688,99.695
"HP:0100797",1,0.007,14689,99.701
"HP:0100817",1,0.007,14690,99.708
"HP:0100820",1,0.007,14691,99.715
"HP:0100825",1,0.007,14692,99.722
"HP:0100832",1,0.007,14693,99.729
"HP:0100835",1,0.007,14694,99.735
"HP:0100836",1,0.007,14695,99.742
"HP:0100838",1,0.007,14696,99.749
"HP:0100840",1,0.007,14697,99.756
"HP:0100845",1,0.007,14698,99.762
"HP:0100851",1,0.007,14699,99.769
"HP:0100853",1,0.007,14700,99.776
"HP:0100864",1,0.007,14701,99.783
"HP:0100867",1,0.007,14702,99.79
"HP:0100872",1,0.007,14703,99.796
"HP:0100886",1,0.007,14704,99.803
"HP:0100890",1,0.007,14705,99.81
"HP:0200000",1,0.007,14706,99.817
"HP:0200012",1,0.007,14707,99.824
"HP:0200020",1,0.007,14708,99.83
"HP:0200042",1,0.007,14709,99.837
"HP:0200053",1,0.007,14710,99.844
"HP:0200101",1,0.007,14711,99.851
"HP:0200104",1,0.007,14712,99.857
"HP:0200105",1,0.007,14713,99.864
"HP:0200143",1,0.007,14714,99.871
"HP:0200147",1,0.007,14715,99.878
"HP:0400005",1,0.007,14716,99.885
"HP:0410170",1,0.007,14717,99.891
"HP:0410275",1,0.007,14718,99.898
"HP:0430028",1,0.007,14719,99.905
"HP:0430043",1,0.007,14720,99.912
"HP:0500231",1,0.007,14721,99.919
"HP:3000038",1,0.007,14722,99.925
"HP:4000007",1,0.007,14723,99.932
"HP:4000070",1,0.007,14724,99.939
"HP:4000073",1,0.007,14725,99.946
"HP:4000076",1,0.007,14726,99.952
"HP:4000081",1,0.007,14727,99.959
"HP:4000170",1,0.007,14728,99.966
"HP:4000200",1,0.007,14729,99.973
"HP:5000038",1,0.007,14730,99.98
"HP:5200060",1,0.007,14731,99.986
"HP:5200360",1,0.007,14732,99.993
"HP:6000993",1,0.007,14733,100
