"Fila","Columna","Damerau_Levenshtein","Jaccard","Cosine","Hamming","Sorensen_Dice","Jaro_Winkler","columna_name","fila_name","name"
"7704","472",NA,0.0375,0.0877,0.0375,0.0723,NA,"ATM","ZBTB16","ATM - ZBTB16"
"7528","472",NA,0.0506,0.0965,0.0506,0.0964,NA,"ATM","YY1","ATM - YY1"
"7531","472",NA,0.0187,0.0458,0.0188,0.0368,NA,"ATM","YWHAE","ATM - YWHAE"
"51322","472",NA,0.045,0.0868,0.045,0.0862,NA,"ATM","WAC","ATM - WAC"
"7443","472",NA,0.0469,0.0937,0.0469,0.0896,NA,"ATM","VRK1","ATM - VRK1"
"7874","472",NA,0.0656,0.1305,0.0656,0.1231,NA,"ATM","USP7","ATM - USP7"
"55148","472",NA,0.0197,0.0526,0.0197,0.0387,NA,"ATM","UBR7","ATM - UBR7"
"7319","472",NA,0.0193,0.039,0.0193,0.0379,NA,"ATM","UBE2A","ATM - UBE2A"
"11338","472",NA,0.0133,0.0374,0.0133,0.0263,NA,"ATM","U2AF2","ATM - U2AF2"
"8295","472",NA,0.0347,0.0691,0.0347,0.067,NA,"ATM","TRRAP","ATM - TRRAP"
"11011","472",NA,0.0526,0.1116,0.0526,0.1,NA,"ATM","TLK2","ATM - TLK2"
"200424","472",NA,0.05,0.1138,0.05,0.0952,NA,"ATM","TET3","ATM - TET3"
"79718","472",NA,0.0596,0.1126,0.0596,0.1124,NA,"ATM","TBL1XR1","ATM - TBL1XR1"
"129685","472",NA,0.0069,0.0226,0.0069,0.0138,NA,"ATM","TAF8","ATM - TAF8"
"6878","472",NA,0.0517,0.0986,0.0517,0.0984,NA,"ATM","TAF6","ATM - TAF6"
"6874","472",NA,0.0409,0.0793,0.0409,0.0786,NA,"ATM","TAF4","ATM - TAF4"
"6873","472",NA,0.0338,0.0914,0.0338,0.0654,NA,"ATM","TAF2","ATM - TAF2"
"6872","472",NA,0.0717,0.1344,0.0717,0.1339,NA,"ATM","TAF1","ATM - TAF1"
"23512","472",NA,0.0108,0.023,0.0108,0.0213,NA,"ATM","SUZ12","ATM - SUZ12"
"11198","472",NA,0.0326,0.0679,0.0326,0.0632,NA,"ATM","SUPT16H","ATM - SUPT16H"
"10847","472",NA,0.0451,0.0863,0.0451,0.0863,NA,"ATM","SRCAP","ATM - SRCAP"
"8405","472",NA,0.0308,0.0625,0.0308,0.0597,NA,"ATM","SPOP","ATM - SPOP"
"23013","472",NA,0.0717,0.1343,0.0717,0.1338,NA,"ATM","SPEN","ATM - SPEN"
"6605","472",NA,0.0483,0.0925,0.0483,0.0922,NA,"ATM","SMARCE1","ATM - SMARCE1"
"6603","472",NA,0.0063,0.016,0.0063,0.0125,NA,"ATM","SMARCD2","ATM - SMARCD2"
"6602","472",NA,0.0338,0.067,0.0338,0.0654,NA,"ATM","SMARCD1","ATM - SMARCD1"
"6601","472",NA,0.04,0.0794,0.04,0.0769,NA,"ATM","SMARCC2","ATM - SMARCC2"
"6599","472",NA,0,0,0,0,NA,"ATM","SMARCC1","ATM - SMARCC1"
"6598","472",NA,0.0638,0.1219,0.0638,0.1199,NA,"ATM","SMARCB1","ATM - SMARCB1"
"6597","472",NA,0.0335,0.0662,0.0335,0.0648,NA,"ATM","SMARCA4","ATM - SMARCA4"
"6595","472",NA,0.0483,0.0925,0.0483,0.0922,NA,"ATM","SMARCA2","ATM - SMARCA2"
"23309","472",NA,0.0067,0.0196,0.0067,0.0133,NA,"ATM","SIN3B","ATM - SIN3B"
"25942","472",NA,0.0568,0.1078,0.0568,0.1075,NA,"ATM","SIN3A","ATM - SIN3A"
"23451","472",NA,0.0057,0.0131,0.0057,0.0114,NA,"ATM","SF3B1","ATM - SF3B1"
"55209","472",NA,0.0317,0.0653,0.0317,0.0615,NA,"ATM","SETD5","ATM - SETD5"
"29072","472",NA,0.0481,0.0972,0.0481,0.0918,NA,"ATM","SETD2","ATM - SETD2"
"23067","472",NA,0.0136,0.0402,0.0136,0.0268,NA,"ATM","SETD1B","ATM - SETD1B"
"9739","472",NA,0.0303,0.0693,0.0303,0.0588,NA,"ATM","SETD1A","ATM - SETD1A"
"6418","472",NA,0.0368,0.0843,0.0368,0.071,NA,"ATM","SET","ATM - SET"
"23314","472",NA,0.0373,0.0721,0.0373,0.0719,NA,"ATM","SATB2","ATM - SATB2"
"51319","472",NA,0.0355,0.1096,0.0355,0.0685,NA,"ATM","RSRC1","ATM - RSRC1"
"6197","472",NA,0.0494,0.0941,0.0494,0.0941,NA,"ATM","RPS6KA3","ATM - RPS6KA3"
"6045","472",NA,0.0252,0.0611,0.0252,0.0491,NA,"ATM","RNF2","ATM - RNF2"
"165918","472",NA,0.0667,0.1422,0.0667,0.125,NA,"ATM","RNF168","ATM - RNF168"
"51132","472",NA,0.0407,0.0877,0.0407,0.0782,NA,"ATM","RLIM","ATM - RLIM"
"27316","472",NA,0.0267,0.0716,0.0267,0.0519,NA,"ATM","RBMX","ATM - RBMX"
"10743","472",NA,0.061,0.1167,0.061,0.115,NA,"ATM","RAI1","ATM - RAI1"
"22827","472",NA,0.0172,0.034,0.0172,0.0338,NA,"ATM","PUF60","ATM - PUF60"
"54496","472",NA,0.0333,0.0658,0.0333,0.0645,NA,"ATM","PRMT7","ATM - PRMT7"
"5591","472",NA,0.0331,0.086,0.0331,0.0641,NA,"ATM","PRKDC","ATM - PRKDC"
"59336","472",NA,0.0417,0.0915,0.0417,0.08,NA,"ATM","PRDM13","ATM - PRDM13"
"10084","472",NA,0.0306,0.062,0.0306,0.0594,NA,"ATM","PQBP1","ATM - PQBP1"
"5515","472",NA,0.0373,0.0865,0.0373,0.0719,NA,"ATM","PPP2CA","ATM - PPP2CA"
"10891","472",NA,0.0536,0.1151,0.0536,0.1017,NA,"ATM","PPARGC1A","ATM - PPARGC1A"
"23126","472",NA,0.059,0.112,0.059,0.1115,NA,"ATM","POGZ","ATM - POGZ"
"55023","472",NA,0.0568,0.1172,0.0568,0.1075,NA,"ATM","PHIP","ATM - PHIP"
"23133","472",NA,0.0131,0.0351,0.0131,0.0258,NA,"ATM","PHF8","ATM - PHF8"
"51317","472",NA,0.0443,0.1038,0.0443,0.0848,NA,"ATM","PHF21A","ATM - PHF21A"
"1911","472",NA,0.0138,0.0425,0.0138,0.0272,NA,"ATM","PHC1","ATM - PHC1"
"54704","472",NA,0.0204,0.0588,0.0204,0.04,NA,"ATM","PDP1","ATM - PDP1"
"7703","472",NA,0.0343,0.0682,0.0343,0.0664,NA,"ATM","PCGF2","ATM - PCGF2"
"55193","472",NA,0,0,0,0,NA,"ATM","PBRM1","ATM - PBRM1"
"5062","472",NA,0.0303,0.0693,0.0303,0.0588,NA,"ATM","PAK2","ATM - PAK2"
"8473","472",NA,0.0136,0.0402,0.0136,0.0268,NA,"ATM","OGT","ATM - OGT"
"221078","472",NA,0.0288,0.0973,0.0288,0.0559,NA,"ATM","NSUN6","ATM - NSUN6"
"54888","472",NA,0.0723,0.1349,0.0723,0.1348,NA,"ATM","NSUN2","ATM - NSUN2"
"84081","472",NA,0.0252,0.0611,0.0252,0.0491,NA,"ATM","NSRP1","ATM - NSRP1"
"7468","472",NA,0.0498,0.0956,0.0498,0.0949,NA,"ATM","NSD2","ATM - NSD2"
"64324","472",NA,0.0651,0.1239,0.0651,0.1222,NA,"ATM","NSD1","ATM - NSD1"
"25836","472",NA,0.0455,0.0877,0.0455,0.087,NA,"ATM","NIPBL","ATM - NIPBL"
"4683","472",NA,0.1111,0.2034,0.1111,0.2,NA,"ATM","NBN","ATM - NBN"
"79903","472",NA,0.0764,0.1685,0.0764,0.142,NA,"ATM","NAA60","ATM - NAA60"
"10943","472",NA,0.0238,0.0541,0.0238,0.0465,NA,"ATM","MSL3","ATM - MSL3"
"4204","472",NA,0.0831,0.1615,0.0831,0.1534,NA,"ATM","MECP2","ATM - MECP2"
"55777","472",NA,0.0419,0.0814,0.0419,0.0804,NA,"ATM","MBD5","ATM - MBD5"
"6885","472",NA,0.0181,0.0357,0.0181,0.0356,NA,"ATM","MAP3K7","ATM - MAP3K7"
"9555","472",NA,0,0,0,0,NA,"ATM","MACROH2A1","ATM - MACROH2A1"
"81887","472",NA,0.0252,0.0611,0.0252,0.0491,NA,"ATM","LAS1L","ATM - LAS1L"
"51111","472",NA,0.025,0.0602,0.025,0.0488,NA,"ATM","KMT5B","ATM - KMT5B"
"55904","472",NA,0.0195,0.0506,0.0195,0.0382,NA,"ATM","KMT2E","ATM - KMT2E"
"8085","472",NA,0.0401,0.0817,0.0401,0.0771,NA,"ATM","KMT2D","ATM - KMT2D"
"58508","472",NA,0.0389,0.0813,0.0389,0.0749,NA,"ATM","KMT2C","ATM - KMT2C"
"9757","472",NA,0.1033,0.195,0.1033,0.1872,NA,"ATM","KMT2B","ATM - KMT2B"
"4297","472",NA,0.045,0.0868,0.045,0.0862,NA,"ATM","KMT2A","ATM - KMT2A"
"23135","472",NA,0.0245,0.0577,0.0245,0.0479,NA,"ATM","KDM6B","ATM - KDM6B"
"7403","472",NA,0.0432,0.0864,0.0432,0.0829,NA,"ATM","KDM6A","ATM - KDM6A"
"8242","472",NA,0.0538,0.108,0.0538,0.102,NA,"ATM","KDM5C","ATM - KDM5C"
"10765","472",NA,0.0123,0.0301,0.0123,0.0244,NA,"ATM","KDM5B","ATM - KDM5B"
"5927","472",NA,0.038,0.0902,0.038,0.0732,NA,"ATM","KDM5A","ATM - KDM5A"
"23030","472",NA,0.0294,0.0654,0.0294,0.0571,NA,"ATM","KDM4B","ATM - KDM4B"
"51780","472",NA,0.0252,0.0611,0.0252,0.0491,NA,"ATM","KDM3B","ATM - KDM3B"
"23028","472",NA,0.0463,0.0895,0.0463,0.0885,NA,"ATM","KDM1A","ATM - KDM1A"
"84148","472",NA,0.0195,0.0506,0.0195,0.0382,NA,"ATM","KAT8","ATM - KAT8"
"23522","472",NA,0.0307,0.0599,0.0307,0.0596,NA,"ATM","KAT6B","ATM - KAT6B"
"7994","472",NA,0.029,0.0565,0.029,0.0565,NA,"ATM","KAT6A","ATM - KAT6A"
"10524","472",NA,0.0244,0.0569,0.0244,0.0476,NA,"ATM","KAT5","ATM - KAT5"
"284058","472",NA,0.0469,0.0901,0.0469,0.0897,NA,"ATM","KANSL1","ATM - KANSL1"
"221037","472",NA,0.061,0.1149,0.061,0.1149,NA,"ATM","JMJD1C","ATM - JMJD1C"
"3720","472",NA,0.0281,0.0602,0.0281,0.0546,NA,"ATM","JARID2","ATM - JARID2"
"10075","472",NA,0.0402,0.08,0.0402,0.0773,NA,"ATM","HUWE1","ATM - HUWE1"
"3192","472",NA,0.0476,0.1035,0.0476,0.0909,NA,"ATM","HNRNPU","ATM - HNRNPU"
"3141","472",NA,0.0519,0.124,0.0519,0.0988,NA,"ATM","HLCS","ATM - HLCS"
"7290","472",NA,0.061,0.1149,0.061,0.1149,NA,"ATM","HIRA","ATM - HIRA"
"55869","472",NA,0.052,0.0989,0.052,0.0989,NA,"ATM","HDAC8","ATM - HDAC8"
"10013","472",NA,0.0063,0.0158,0.0062,0.0124,NA,"ATM","HDAC6","ATM - HDAC6"
"9759","472",NA,0.0304,0.0594,0.0304,0.0591,NA,"ATM","HDAC4","ATM - HDAC4"
"3054","472",NA,0.0423,0.124,0.0423,0.0811,NA,"ATM","HCFC1","ATM - HCFC1"
"8294","472",NA,0.0178,0.0406,0.0178,0.0349,NA,"ATM","H4C9","ATM - H4C9"
"8367","472",NA,0.0603,0.114,0.0603,0.1138,NA,"ATM","H4C5","ATM - H4C5"
"8364","472",NA,0.0309,0.0721,0.0309,0.0599,NA,"ATM","H4C3","ATM - H4C3"
"8363","472",NA,0.0272,0.0766,0.0272,0.053,NA,"ATM","H4C11","ATM - H4C11"
"3021","472",NA,0.0181,0.0421,0.0181,0.0355,NA,"ATM","H3-3B","ATM - H3-3B"
"3020","472",NA,0.0481,0.0972,0.0481,0.0918,NA,"ATM","H3-3A","ATM - H3-3A"
"3008","472",NA,0.02,0.0549,0.02,0.0392,NA,"ATM","H1-4","ATM - H1-4"
"57459","472",NA,0.0055,0.0119,0.0055,0.0109,NA,"ATM","GATAD2B","ATM - GATAD2B"
"79068","472",NA,0.019,0.0473,0.019,0.0373,NA,"ATM","FTO","ATM - FTO"
"2146","472",NA,0.0413,0.0801,0.0413,0.0793,NA,"ATM","EZH2","ATM - EZH2"
"5393","472",NA,0.0611,0.1235,0.0611,0.1152,NA,"ATM","EXOSC9","ATM - EXOSC9"
"11340","472",NA,0.0629,0.1404,0.0629,0.1183,NA,"ATM","EXOSC8","ATM - EXOSC8"
"56915","472",NA,0.0473,0.1023,0.0473,0.0904,NA,"ATM","EXOSC5","ATM - EXOSC5"
"51010","472",NA,0.0549,0.1204,0.0549,0.104,NA,"ATM","EXOSC3","ATM - EXOSC3"
"23404","472",NA,0.024,0.0548,0.024,0.0468,NA,"ATM","EXOSC2","ATM - EXOSC2"
"2074","472",NA,0.0706,0.139,0.0706,0.1319,NA,"ATM","ERCC6","ATM - ERCC6"
"2066","472",NA,0.0526,0.1116,0.0526,0.1,NA,"ATM","ERBB4","ATM - ERBB4"
"2033","472",NA,0.0451,0.0904,0.0451,0.0863,NA,"ATM","EP300","ATM - EP300"
"26610","472",NA,0,0,0,0,NA,"ATM","ELP4","ATM - ELP4"
"55250","472",NA,0.0213,0.0703,0.0213,0.0417,NA,"ATM","ELP2","ATM - ELP2"
"8518","472",NA,0.0385,0.0799,0.0385,0.0741,NA,"ATM","ELP1","ATM - ELP1"
"9775","472",NA,0.0118,0.0274,0.0118,0.0234,NA,"ATM","EIF4A3","ATM - EIF4A3"
"79813","472",NA,0.0577,0.1093,0.0577,0.1091,NA,"ATM","EHMT1","ATM - EHMT1"
"8726","472",NA,0.0234,0.0523,0.0234,0.0457,NA,"ATM","EED","ATM - EED"
"5977","472",NA,0.0405,0.0785,0.0405,0.0779,NA,"ATM","DPF2","ATM - DPF2"
"1789","472",NA,0.0851,0.1631,0.0851,0.1569,NA,"ATM","DNMT3B","ATM - DNMT3B"
"1788","472",NA,0.0472,0.0904,0.0472,0.0902,NA,"ATM","DNMT3A","ATM - DNMT3A"
"1660","472",NA,0.0321,0.0788,0.0321,0.0621,NA,"ATM","DHX9","ATM - DHX9"
"1642","472",NA,0.0234,0.0523,0.0234,0.0457,NA,"ATM","DDB1","ATM - DDB1"
"8450","472",NA,0.0446,0.0877,0.0446,0.0853,NA,"ATM","CUL4B","ATM - CUL4B"
"8452","472",NA,0.026,0.0663,0.026,0.0506,NA,"ATM","CUL3","ATM - CUL3"
"1487","472",NA,0.0562,0.1067,0.0562,0.1064,NA,"ATM","CTBP1","ATM - CTBP1"
"1457","472",NA,0.0602,0.1293,0.0602,0.1136,NA,"ATM","CSNK2A1","ATM - CSNK2A1"
"1387","472",NA,0.043,0.0874,0.043,0.0825,NA,"ATM","CREBBP","ATM - CREBBP"
"286204","472",NA,0.0253,0.062,0.0253,0.0494,NA,"ATM","CRB2","ATM - CRB2"
"11113","472",NA,0.0435,0.0996,0.0435,0.0833,NA,"ATM","CIT","ATM - CIT"
"57680","472",NA,0.0526,0.1017,0.0526,0.1,NA,"ATM","CHD8","ATM - CHD8"
"55636","472",NA,0.0716,0.1391,0.0716,0.1337,NA,"ATM","CHD7","ATM - CHD7"
"26038","472",NA,0.0267,0.0716,0.0267,0.0519,NA,"ATM","CHD5","ATM - CHD5"
"1108","472",NA,0.012,0.0281,0.012,0.0237,NA,"ATM","CHD4","ATM - CHD4"
"1107","472",NA,0.0296,0.0661,0.0296,0.0575,NA,"ATM","CHD3","ATM - CHD3"
"1106","472",NA,0.0579,0.1145,0.0579,0.1095,NA,"ATM","CHD2","ATM - CHD2"
"1105","472",NA,0.0197,0.0526,0.0197,0.0387,NA,"ATM","CHD1","ATM - CHD1"
"10659","472",NA,0.1053,0.2055,0.1053,0.1905,NA,"ATM","CELF2","ATM - CELF2"
"1020","472",NA,0.0133,0.0374,0.0133,0.0263,NA,"ATM","CDK5","ATM - CDK5"
"990","472",NA,0.0159,0.0334,0.0159,0.0312,NA,"ATM","CDC6","ATM - CDC6"
"254065","472",NA,0.0143,0.0506,0.0143,0.0282,NA,"ATM","BRWD3","ATM - BRWD3"
"54014","472",NA,0.0141,0.0469,0.0141,0.0278,NA,"ATM","BRWD1","ATM - BRWD1"
"7862","472",NA,0.0377,0.0889,0.0377,0.0727,NA,"ATM","BRPF1","ATM - BRPF1"
"23476","472",NA,0.0653,0.1226,0.0653,0.1226,NA,"ATM","BRD4","ATM - BRD4"
"672","472",NA,0.0985,0.1803,0.0985,0.1793,NA,"ATM","BRCA1","ATM - BRCA1"
"2186","472",NA,0.0408,0.0816,0.0408,0.0784,NA,"ATM","BPTF","ATM - BPTF"
"63035","472",NA,0.0331,0.086,0.0331,0.0641,NA,"ATM","BCORL1","ATM - BCORL1"
"54880","472",NA,0.0456,0.0888,0.0456,0.0872,NA,"ATM","BCOR","ATM - BCOR"
"9031","472",NA,0.0825,0.1548,0.0825,0.1524,NA,"ATM","BAZ1B","ATM - BAZ1B"
"8314","472",NA,0.0612,0.1161,0.0612,0.1153,NA,"ATM","BAP1","ATM - BAP1"
"546","472",NA,0.0614,0.1207,0.0614,0.1157,NA,"ATM","ATRX","ATM - ATRX"
"545","472",NA,0.0347,0.0691,0.0347,0.067,NA,"ATM","ATR","ATM - ATR"
"1822","472",NA,0.0693,0.1324,0.0693,0.1296,NA,"ATM","ATN1","ATM - ATN1"
"7552","80816",NA,0.055,0.1774,0.055,0.1043,NA,"ASXL3","ZNF711","ASXL3 - ZNF711"
"9640","80816",NA,0.0348,0.1013,0.0348,0.0672,NA,"ASXL3","ZNF592","ASXL3 - ZNF592"
"10771","80816",NA,0.0714,0.1961,0.0714,0.1333,NA,"ASXL3","ZMYND11","ASXL3 - ZMYND11"
"9203","80816",NA,0.0662,0.1378,0.0662,0.1241,NA,"ASXL3","ZMYM3","ASXL3 - ZMYM3"
"7750","80816",NA,0.1745,0.3026,0.1745,0.2971,NA,"ASXL3","ZMYM2","ASXL3 - ZMYM2"
"7704","80816",NA,0.0072,0.0163,0.0072,0.0143,NA,"ASXL3","ZBTB16","ASXL3 - ZBTB16"
"7528","80816",NA,0.1737,0.2966,0.1737,0.296,NA,"ASXL3","YY1","ASXL3 - YY1"
"7531","80816",NA,0.1048,0.2219,0.1048,0.1898,NA,"ASXL3","YWHAE","ASXL3 - YWHAE"
"51322","80816",NA,0.1839,0.3107,0.1839,0.3107,NA,"ASXL3","WAC","ASXL3 - WAC"
"7443","80816",NA,0.0736,0.1396,0.0736,0.1371,NA,"ASXL3","VRK1","ASXL3 - VRK1"
"7874","80816",NA,0.1342,0.2433,0.1342,0.2367,NA,"ASXL3","USP7","ASXL3 - USP7"
"55148","80816",NA,0.084,0.1961,0.084,0.155,NA,"ASXL3","UBR7","ASXL3 - UBR7"
"7319","80816",NA,0.128,0.2288,0.128,0.227,NA,"ASXL3","UBE2A","ASXL3 - UBE2A"
"11338","80816",NA,0.0957,0.23,0.0957,0.1746,NA,"ASXL3","U2AF2","ASXL3 - U2AF2"
"8295","80816",NA,0.22,0.3641,0.22,0.3607,NA,"ASXL3","TRRAP","ASXL3 - TRRAP"
"11011","80816",NA,0.1579,0.2912,0.1579,0.2727,NA,"ASXL3","TLK2","ASXL3 - TLK2"
"200424","80816",NA,0.0923,0.1909,0.0923,0.169,NA,"ASXL3","TET3","ASXL3 - TET3"
"79718","80816",NA,0.1378,0.2427,0.1378,0.2422,NA,"ASXL3","TBL1XR1","ASXL3 - TBL1XR1"
"129685","80816",NA,0.0439,0.1266,0.0439,0.084,NA,"ASXL3","TAF8","ASXL3 - TAF8"
"6878","80816",NA,0.1784,0.3031,0.1784,0.3028,NA,"ASXL3","TAF6","ASXL3 - TAF6"
"6874","80816",NA,0.2012,0.3351,0.2012,0.335,NA,"ASXL3","TAF4","ASXL3 - TAF4"
"6873","80816",NA,0.0496,0.1227,0.0496,0.0945,NA,"ASXL3","TAF2","ASXL3 - TAF2"
"6872","80816",NA,0.1899,0.3193,0.1899,0.3192,NA,"ASXL3","TAF1","ASXL3 - TAF1"
"23512","80816",NA,0.0872,0.1674,0.0872,0.1605,NA,"ASXL3","SUZ12","ASXL3 - SUZ12"
"11198","80816",NA,0.1884,0.3291,0.1884,0.3171,NA,"ASXL3","SUPT16H","ASXL3 - SUPT16H"
"10847","80816",NA,0.1804,0.307,0.1804,0.3057,NA,"ASXL3","SRCAP","ASXL3 - SRCAP"
"8405","80816",NA,0.1824,0.3142,0.1824,0.3086,NA,"ASXL3","SPOP","ASXL3 - SPOP"
"23013","80816",NA,0.2113,0.3556,0.2113,0.3488,NA,"ASXL3","SPEN","ASXL3 - SPEN"
"6605","80816",NA,0.1278,0.2307,0.1278,0.2266,NA,"ASXL3","SMARCE1","ASXL3 - SMARCE1"
"6603","80816",NA,0.0388,0.0895,0.0388,0.0746,NA,"ASXL3","SMARCD2","ASXL3 - SMARCD2"
"6602","80816",NA,0.1975,0.3317,0.1975,0.3298,NA,"ASXL3","SMARCD1","ASXL3 - SMARCD1"
"6601","80816",NA,0.1974,0.3331,0.1974,0.3297,NA,"ASXL3","SMARCC2","ASXL3 - SMARCC2"
"6599","80816",NA,0,0,0,0,NA,"ASXL3","SMARCC1","ASXL3 - SMARCC1"
"6598","80816",NA,0.1107,0.208,0.1107,0.1993,NA,"ASXL3","SMARCB1","ASXL3 - SMARCB1"
"6597","80816",NA,0.1656,0.2855,0.1656,0.2842,NA,"ASXL3","SMARCA4","ASXL3 - SMARCA4"
"6595","80816",NA,0.1797,0.3102,0.1797,0.3047,NA,"ASXL3","SMARCA2","ASXL3 - SMARCA2"
"23309","80816",NA,0.0333,0.0877,0.0333,0.0645,NA,"ASXL3","SIN3B","ASXL3 - SIN3B"
"25942","80816",NA,0.1934,0.3294,0.1934,0.3241,NA,"ASXL3","SIN3A","ASXL3 - SIN3A"
"23451","80816",NA,0,0,0,0,NA,"ASXL3","SF3B1","ASXL3 - SF3B1"
"55209","80816",NA,0.1818,0.3162,0.1818,0.3077,NA,"ASXL3","SETD5","ASXL3 - SETD5"
"29072","80816",NA,0.1806,0.3138,0.1806,0.3059,NA,"ASXL3","SETD2","ASXL3 - SETD2"
"23067","80816",NA,0.0513,0.135,0.0513,0.0976,NA,"ASXL3","SETD1B","ASXL3 - SETD1B"
"9739","80816",NA,0.125,0.2481,0.125,0.2222,NA,"ASXL3","SETD1A","ASXL3 - SETD1A"
"6418","80816",NA,0.144,0.2826,0.144,0.2517,NA,"ASXL3","SET","ASXL3 - SET"
"23314","80816",NA,0.2174,0.3627,0.2174,0.3571,NA,"ASXL3","SATB2","ASXL3 - SATB2"
"51319","80816",NA,0.0909,0.2451,0.0909,0.1667,NA,"ASXL3","RSRC1","ASXL3 - RSRC1"
"6197","80816",NA,0.145,0.2543,0.145,0.2533,NA,"ASXL3","RPS6KA3","ASXL3 - RPS6KA3"
"6045","80816",NA,0.123,0.256,0.123,0.219,NA,"ASXL3","RNF2","ASXL3 - RNF2"
"165918","80816",NA,0.0204,0.0434,0.0204,0.04,NA,"ASXL3","RNF168","ASXL3 - RNF168"
"51132","80816",NA,0.125,0.2381,0.125,0.2222,NA,"ASXL3","RLIM","ASXL3 - RLIM"
"27316","80816",NA,0.0667,0.1601,0.0667,0.125,NA,"ASXL3","RBMX","ASXL3 - RBMX"
"10743","80816",NA,0.1526,0.2754,0.1526,0.2648,NA,"ASXL3","RAI1","ASXL3 - RAI1"
"22827","80816",NA,0.1441,0.2588,0.1441,0.2519,NA,"ASXL3","PUF60","ASXL3 - PUF60"
"54496","80816",NA,0.2323,0.3785,0.2323,0.377,NA,"ASXL3","PRMT7","ASXL3 - PRMT7"
"5591","80816",NA,0.0924,0.2115,0.0924,0.1692,NA,"ASXL3","PRKDC","ASXL3 - PRKDC"
"59336","80816",NA,0.1203,0.2339,0.1203,0.2148,NA,"ASXL3","PRDM13","ASXL3 - PRDM13"
"10084","80816",NA,0.1282,0.2311,0.1282,0.2273,NA,"ASXL3","PQBP1","ASXL3 - PQBP1"
"5515","80816",NA,0.128,0.2579,0.128,0.227,NA,"ASXL3","PPP2CA","ASXL3 - PPP2CA"
"10891","80816",NA,0.0067,0.0143,0.0067,0.0132,NA,"ASXL3","PPARGC1A","ASXL3 - PPARGC1A"
"23126","80816",NA,0.1972,0.3365,0.1972,0.3295,NA,"ASXL3","POGZ","ASXL3 - POGZ"
"55023","80816",NA,0.1594,0.2883,0.1594,0.275,NA,"ASXL3","PHIP","ASXL3 - PHIP"
"23133","80816",NA,0.0932,0.2157,0.0932,0.1705,NA,"ASXL3","PHF8","ASXL3 - PHF8"
"51317","80816",NA,0.0945,0.1989,0.0945,0.1727,NA,"ASXL3","PHF21A","ASXL3 - PHF21A"
"1911","80816",NA,0.0614,0.1665,0.0614,0.1157,NA,"ASXL3","PHC1","ASXL3 - PHC1"
"54704","80816",NA,0.0508,0.1316,0.0508,0.0968,NA,"ASXL3","PDP1","ASXL3 - PDP1"
"7703","80816",NA,0.1212,0.2179,0.1212,0.2162,NA,"ASXL3","PCGF2","ASXL3 - PCGF2"
"55193","80816",NA,0,0,0,0,NA,"ASXL3","PBRM1","ASXL3 - PBRM1"
"5062","80816",NA,0.0588,0.124,0.0588,0.1111,NA,"ASXL3","PAK2","ASXL3 - PAK2"
"8473","80816",NA,0.0789,0.2025,0.0789,0.1463,NA,"ASXL3","OGT","ASXL3 - OGT"
"221078","80816",NA,0.0935,0.272,0.0935,0.1709,NA,"ASXL3","NSUN6","ASXL3 - NSUN6"
"54888","80816",NA,0.1814,0.31,0.1814,0.3071,NA,"ASXL3","NSUN2","ASXL3 - NSUN2"
"84081","80816",NA,0.1138,0.239,0.1138,0.2044,NA,"ASXL3","NSRP1","ASXL3 - NSRP1"
"7468","80816",NA,0.1496,0.2672,0.1496,0.2602,NA,"ASXL3","NSD2","ASXL3 - NSD2"
"64324","80816",NA,0.1355,0.2478,0.1355,0.2386,NA,"ASXL3","NSD1","ASXL3 - NSD1"
"25836","80816",NA,0.1568,0.2791,0.1568,0.2711,NA,"ASXL3","NIPBL","ASXL3 - NIPBL"
"4683","80816",NA,0.0659,0.124,0.0659,0.1237,NA,"ASXL3","NBN","ASXL3 - NBN"
"79903","80816",NA,0.0593,0.1256,0.0593,0.1119,NA,"ASXL3","NAA60","ASXL3 - NAA60"
"10943","80816",NA,0.1406,0.2724,0.1406,0.2466,NA,"ASXL3","MSL3","ASXL3 - MSL3"
"4204","80816",NA,0.121,0.2366,0.121,0.2159,NA,"ASXL3","MECP2","ASXL3 - MECP2"
"55777","80816",NA,0.2222,0.3641,0.2222,0.3636,NA,"ASXL3","MBD5","ASXL3 - MBD5"
"6885","80816",NA,0.1333,0.2394,0.1333,0.2353,NA,"ASXL3","MAP3K7","ASXL3 - MAP3K7"
"9555","80816",NA,0,0,0,0,NA,"ASXL3","MACROH2A1","ASXL3 - MACROH2A1"
"81887","80816",NA,0.1138,0.239,0.1138,0.2044,NA,"ASXL3","LAS1L","ASXL3 - LAS1L"
"51111","80816",NA,0.0952,0.2018,0.0952,0.1739,NA,"ASXL3","KMT5B","ASXL3 - KMT5B"
"55904","80816",NA,0.1293,0.2831,0.1293,0.229,NA,"ASXL3","KMT2E","ASXL3 - KMT2E"
"8085","80816",NA,0.1524,0.2925,0.1524,0.2645,NA,"ASXL3","KMT2D","ASXL3 - KMT2D"
"58508","80816",NA,0.1418,0.2598,0.1418,0.2484,NA,"ASXL3","KMT2C","ASXL3 - KMT2C"
"9757","80816",NA,0.1569,0.2754,0.1569,0.2712,NA,"ASXL3","KMT2B","ASXL3 - KMT2B"
"4297","80816",NA,0.2047,0.3398,0.2047,0.3398,NA,"ASXL3","KMT2A","ASXL3 - KMT2A"
