"Fila","Columna","Damerau_Levenshtein","Jaccard","Cosine","Hamming","Sorensen_Dice","Jaro_Winkler","columna_name","fila_name","name"
8364,1020,NA,0.0484,0.0942,0.0484,0.0923,NA,"CDK5","H4C3","CDK5 - H4C3"
8363,1020,NA,0.0652,0.1227,0.0652,0.1224,NA,"CDK5","H4C11","CDK5 - H4C11"
3021,1020,NA,0.0308,0.0613,0.0308,0.0597,NA,"CDK5","H3-3B","CDK5 - H3-3B"
3020,1020,NA,0.0814,0.1677,0.0814,0.1505,NA,"CDK5","H3-3A","CDK5 - H3-3A"
3008,1020,NA,0.0612,0.1154,0.0612,0.1154,NA,"CDK5","H1-4","CDK5 - H1-4"
57459,1020,NA,0.025,0.0524,0.025,0.0488,NA,"CDK5","GATAD2B","CDK5 - GATAD2B"
79068,1020,NA,0.0893,0.1657,0.0893,0.1639,NA,"CDK5","FTO","CDK5 - FTO"
2146,1020,NA,0.0331,0.0788,0.0331,0.064,NA,"CDK5","EZH2","CDK5 - EZH2"
5393,1020,NA,0.0833,0.1703,0.0833,0.1538,NA,"CDK5","EXOSC9","CDK5 - EXOSC9"
11340,1020,NA,0.0625,0.121,0.0625,0.1176,NA,"CDK5","EXOSC8","CDK5 - EXOSC8"
56915,1020,NA,0.0417,0.084,0.0417,0.08,NA,"CDK5","EXOSC5","CDK5 - EXOSC5"
51010,1020,NA,0.0758,0.1462,0.0758,0.1408,NA,"CDK5","EXOSC3","CDK5 - EXOSC3"
23404,1020,NA,0.0455,0.0897,0.0455,0.087,NA,"CDK5","EXOSC2","CDK5 - EXOSC2"
2074,1020,NA,0.048,0.1587,0.048,0.0915,NA,"CDK5","ERCC6","CDK5 - ERCC6"
2066,1020,NA,0,0,0,0,NA,"CDK5","ERBB4","CDK5 - ERBB4"
2033,1020,NA,0.0341,0.1123,0.0341,0.0659,NA,"CDK5","EP300","CDK5 - EP300"
26610,1020,NA,0.0303,0.0693,0.0303,0.0588,NA,"CDK5","ELP4","CDK5 - ELP4"
55250,1020,NA,0.0732,0.1387,0.0732,0.1364,NA,"CDK5","ELP2","CDK5 - ELP2"
8518,1020,NA,0.0341,0.073,0.0341,0.0659,NA,"CDK5","ELP1","CDK5 - ELP1"
9775,1020,NA,0.0615,0.1196,0.0615,0.1159,NA,"CDK5","EIF4A3","CDK5 - EIF4A3"
79813,1020,NA,0.0359,0.0971,0.0359,0.0694,NA,"CDK5","EHMT1","CDK5 - EHMT1"
8726,1020,NA,0.0429,0.0858,0.0429,0.0822,NA,"CDK5","EED","CDK5 - EED"
5977,1020,NA,0.0574,0.1353,0.0574,0.1085,NA,"CDK5","DPF2","CDK5 - DPF2"
1789,1020,NA,0.0404,0.0894,0.0404,0.0777,NA,"CDK5","DNMT3B","CDK5 - DNMT3B"
1788,1020,NA,0.0288,0.0725,0.0288,0.0559,NA,"CDK5","DNMT3A","CDK5 - DNMT3A"
1660,1020,NA,0.0526,0.1009,0.0526,0.1,NA,"CDK5","DHX9","CDK5 - DHX9"
1642,1020,NA,0.0135,0.028,0.0135,0.0267,NA,"CDK5","DDB1","CDK5 - DDB1"
8450,1020,NA,0.0286,0.065,0.0286,0.0556,NA,"CDK5","CUL4B","CDK5 - CUL4B"
8452,1020,NA,0.0566,0.1074,0.0566,0.1071,NA,"CDK5","CUL3","CDK5 - CUL3"
1487,1020,NA,0.0343,0.0945,0.0343,0.0663,NA,"CDK5","CTBP1","CDK5 - CTBP1"
1457,1020,NA,0.0423,0.0849,0.0423,0.0811,NA,"CDK5","CSNK2A1","CDK5 - CSNK2A1"
1387,1020,NA,0.0323,0.109,0.0323,0.0625,NA,"CDK5","CREBBP","CDK5 - CREBBP"
286204,1020,NA,0.0323,0.0636,0.0323,0.0625,NA,"CDK5","CRB2","CDK5 - CRB2"
11113,1020,NA,0.1379,0.2481,0.1379,0.2424,NA,"CDK5","CIT","CDK5 - CIT"
57680,1020,NA,0.0339,0.0801,0.0339,0.0656,NA,"CDK5","CHD8","CDK5 - CHD8"
55636,1020,NA,0.0197,0.0642,0.0197,0.0386,NA,"CDK5","CHD7","CDK5 - CHD7"
26038,1020,NA,0.04,0.0769,0.04,0.0769,NA,"CDK5","CHD5","CDK5 - CHD5"
1108,1020,NA,0.0154,0.031,0.0154,0.0303,NA,"CDK5","CHD4","CDK5 - CHD4"
1107,1020,NA,0.0141,0.0289,0.0141,0.0278,NA,"CDK5","CHD3","CDK5 - CHD3"
1106,1020,NA,0.0204,0.0456,0.0204,0.04,NA,"CDK5","CHD2","CDK5 - CHD2"
1105,1020,NA,0.0392,0.0755,0.0392,0.0755,NA,"CDK5","CHD1","CDK5 - CHD1"
10659,1020,NA,0.0353,0.0747,0.0353,0.0682,NA,"CDK5","CELF2","CDK5 - CELF2"
7552,990,NA,0.0132,0.0347,0.0132,0.026,NA,"CDC6","ZNF711","CDC6 - ZNF711"
9640,990,NA,0.026,0.0645,0.026,0.0506,NA,"CDC6","ZNF592","CDC6 - ZNF592"
10771,990,NA,0.0123,0.0295,0.0123,0.0244,NA,"CDC6","ZMYND11","CDC6 - ZMYND11"
9203,990,NA,0.07,0.1334,0.07,0.1308,NA,"CDC6","ZMYM3","CDC6 - ZMYM3"
7750,990,NA,0.1417,0.2487,0.1417,0.2482,NA,"CDC6","ZMYM2","CDC6 - ZMYM2"
7704,990,NA,0,0,0,0,NA,"CDC6","ZBTB16","CDC6 - ZBTB16"
7528,990,NA,0.0571,0.1136,0.0571,0.1081,NA,"CDC6","YY1","CDC6 - YY1"
7531,990,NA,0.0659,0.1306,0.0659,0.1237,NA,"CDC6","YWHAE","CDC6 - YWHAE"
51322,990,NA,0.037,0.0735,0.037,0.0714,NA,"CDC6","WAC","CDC6 - WAC"
7443,990,NA,0.0593,0.1125,0.0593,0.1119,NA,"CDC6","VRK1","CDC6 - VRK1"
7874,990,NA,0.0924,0.1693,0.0924,0.1692,NA,"CDC6","USP7","CDC6 - USP7"
55148,990,NA,0.1098,0.2165,0.1098,0.1978,NA,"CDC6","UBR7","CDC6 - UBR7"
7319,990,NA,0.0352,0.0686,0.0352,0.068,NA,"CDC6","UBE2A","CDC6 - UBE2A"
11338,990,NA,0.0714,0.1471,0.0714,0.1333,NA,"CDC6","U2AF2","CDC6 - U2AF2"
8295,990,NA,0.0896,0.1656,0.0896,0.1644,NA,"CDC6","TRRAP","CDC6 - TRRAP"
11011,990,NA,0.1038,0.1889,0.1038,0.188,NA,"CDC6","TLK2","CDC6 - TLK2"
200424,990,NA,0.0612,0.1186,0.0612,0.1154,NA,"CDC6","TET3","CDC6 - TET3"
79718,990,NA,0.0632,0.125,0.0632,0.1189,NA,"CDC6","TBL1XR1","CDC6 - TBL1XR1"
129685,990,NA,0.0519,0.1213,0.0519,0.0988,NA,"CDC6","TAF8","CDC6 - TAF8"
6878,990,NA,0.1329,0.2448,0.1329,0.2346,NA,"CDC6","TAF6","CDC6 - TAF6"
6874,990,NA,0.0784,0.1493,0.0784,0.1455,NA,"CDC6","TAF4","CDC6 - TAF4"
6873,990,NA,0.0465,0.0981,0.0465,0.0889,NA,"CDC6","TAF2","CDC6 - TAF2"
6872,990,NA,0.0732,0.1417,0.0732,0.1364,NA,"CDC6","TAF1","CDC6 - TAF1"
23512,990,NA,0.0982,0.179,0.0982,0.1789,NA,"CDC6","SUZ12","CDC6 - SUZ12"
11198,990,NA,0.0948,0.1732,0.0948,0.1732,NA,"CDC6","SUPT16H","CDC6 - SUPT16H"
10847,990,NA,0.1098,0.2099,0.1098,0.1979,NA,"CDC6","SRCAP","CDC6 - SRCAP"
8405,990,NA,0.0794,0.1473,0.0794,0.1471,NA,"CDC6","SPOP","CDC6 - SPOP"
23013,990,NA,0.1061,0.2108,0.1061,0.1918,NA,"CDC6","SPEN","CDC6 - SPEN"
6605,990,NA,0.0631,0.1305,0.0631,0.1187,NA,"CDC6","SMARCE1","CDC6 - SMARCE1"
6603,990,NA,0.0652,0.1286,0.0652,0.1224,NA,"CDC6","SMARCD2","CDC6 - SMARCD2"
6602,990,NA,0.1037,0.1898,0.1037,0.1879,NA,"CDC6","SMARCD1","CDC6 - SMARCD1"
6601,990,NA,0.0992,0.1817,0.0992,0.1806,NA,"CDC6","SMARCC2","CDC6 - SMARCC2"
6599,990,NA,0.0147,0.0559,0.0147,0.029,NA,"CDC6","SMARCC1","CDC6 - SMARCC1"
6598,990,NA,0.0669,0.1447,0.0669,0.1255,NA,"CDC6","SMARCB1","CDC6 - SMARCB1"
6597,990,NA,0.1071,0.1966,0.1071,0.1935,NA,"CDC6","SMARCA4","CDC6 - SMARCA4"
6595,990,NA,0.1122,0.2216,0.1122,0.2018,NA,"CDC6","SMARCA2","CDC6 - SMARCA2"
23309,990,NA,0.05,0.1118,0.05,0.0952,NA,"CDC6","SIN3B","CDC6 - SIN3B"
25942,990,NA,0.1111,0.2202,0.1111,0.2,NA,"CDC6","SIN3A","CDC6 - SIN3A"
23451,990,NA,0,0,0,0,NA,"CDC6","SF3B1","CDC6 - SF3B1"
55209,990,NA,0.0826,0.1527,0.0826,0.1527,NA,"CDC6","SETD5","CDC6 - SETD5"
29072,990,NA,0.0826,0.1527,0.0826,0.1527,NA,"CDC6","SETD2","CDC6 - SETD2"
23067,990,NA,0.012,0.028,0.012,0.0238,NA,"CDC6","SETD1B","CDC6 - SETD1B"
9739,990,NA,0.0918,0.1716,0.0918,0.1682,NA,"CDC6","SETD1A","CDC6 - SETD1A"
6418,990,NA,0.0938,0.1757,0.0938,0.1714,NA,"CDC6","SET","CDC6 - SET"
23314,990,NA,0.1026,0.2034,0.1026,0.186,NA,"CDC6","SATB2","CDC6 - SATB2"
51319,990,NA,0.0649,0.1473,0.0649,0.122,NA,"CDC6","RSRC1","CDC6 - RSRC1"
6197,990,NA,0.0432,0.088,0.0432,0.0829,NA,"CDC6","RPS6KA3","CDC6 - RPS6KA3"
6045,990,NA,0.0421,0.0845,0.0421,0.0808,NA,"CDC6","RNF2","CDC6 - RNF2"
165918,990,NA,0.0673,0.1276,0.0673,0.1261,NA,"CDC6","RNF168","CDC6 - RNF168"
51132,990,NA,0.1058,0.1925,0.1058,0.1913,NA,"CDC6","RLIM","CDC6 - RLIM"
27316,990,NA,0.0341,0.0722,0.0341,0.0659,NA,"CDC6","RBMX","CDC6 - RBMX"
10743,990,NA,0.0684,0.1466,0.0684,0.128,NA,"CDC6","RAI1","CDC6 - RAI1"
22827,990,NA,0.0943,0.1929,0.0943,0.1724,NA,"CDC6","PUF60","CDC6 - PUF60"
54496,990,NA,0.1007,0.1855,0.1007,0.183,NA,"CDC6","PRMT7","CDC6 - PRMT7"
5591,990,NA,0.0698,0.1417,0.0698,0.1304,NA,"CDC6","PRKDC","CDC6 - PRKDC"
59336,990,NA,0.0769,0.1443,0.0769,0.1429,NA,"CDC6","PRDM13","CDC6 - PRDM13"
10084,990,NA,0.1032,0.1876,0.1032,0.1871,NA,"CDC6","PQBP1","CDC6 - PQBP1"
5515,990,NA,0.0291,0.0579,0.0291,0.0566,NA,"CDC6","PPP2CA","CDC6 - PPP2CA"
10891,990,NA,0.0183,0.0365,0.0183,0.036,NA,"CDC6","PPARGC1A","CDC6 - PPARGC1A"
23126,990,NA,0.1029,0.2069,0.1029,0.1867,NA,"CDC6","POGZ","CDC6 - POGZ"
55023,990,NA,0.0796,0.1477,0.0796,0.1475,NA,"CDC6","PHIP","CDC6 - PHIP"
23133,990,NA,0.0465,0.0981,0.0465,0.0889,NA,"CDC6","PHF8","CDC6 - PHF8"
51317,990,NA,0.0526,0.1042,0.0526,0.1,NA,"CDC6","PHF21A","CDC6 - PHF21A"
1911,990,NA,0.0649,0.1473,0.0649,0.122,NA,"CDC6","PHC1","CDC6 - PHC1"
54704,990,NA,0.0617,0.1333,0.0617,0.1163,NA,"CDC6","PDP1","CDC6 - PDP1"
7703,990,NA,0.0977,0.1795,0.0977,0.1781,NA,"CDC6","PCGF2","CDC6 - PCGF2"
55193,990,NA,0,0,0,0,NA,"CDC6","PBRM1","CDC6 - PBRM1"
5062,990,NA,0.0396,0.0781,0.0396,0.0762,NA,"CDC6","PAK2","CDC6 - PAK2"
8473,990,NA,0.12,0.2516,0.12,0.2143,NA,"CDC6","OGT","CDC6 - OGT"
221078,990,NA,0.0959,0.2188,0.0959,0.175,NA,"CDC6","NSUN6","CDC6 - NSUN6"
54888,990,NA,0.1027,0.2007,0.1027,0.1863,NA,"CDC6","NSUN2","CDC6 - NSUN2"
84081,990,NA,0.087,0.1667,0.087,0.16,NA,"CDC6","NSRP1","CDC6 - NSRP1"
7468,990,NA,0.0884,0.1822,0.0884,0.1624,NA,"CDC6","NSD2","CDC6 - NSD2"
64324,990,NA,0.1018,0.2114,0.1018,0.1847,NA,"CDC6","NSD1","CDC6 - NSD1"
25836,990,NA,0.1127,0.2281,0.1127,0.2025,NA,"CDC6","NIPBL","CDC6 - NIPBL"
4683,990,NA,0.0676,0.1289,0.0676,0.1266,NA,"CDC6","NBN","CDC6 - NBN"
79903,990,NA,0.0392,0.0772,0.0392,0.0755,NA,"CDC6","NAA60","CDC6 - NAA60"
10943,990,NA,0.07,0.1334,0.07,0.1308,NA,"CDC6","MSL3","CDC6 - MSL3"
4204,990,NA,0.0526,0.125,0.0526,0.1,NA,"CDC6","MECP2","CDC6 - MECP2"
55777,990,NA,0.1034,0.1914,0.1034,0.1875,NA,"CDC6","MBD5","CDC6 - MBD5"
6885,990,NA,0.1066,0.2115,0.1066,0.1927,NA,"CDC6","MAP3K7","CDC6 - MAP3K7"
9555,990,NA,0.0274,0.0754,0.0274,0.0533,NA,"CDC6","MACROH2A1","CDC6 - MACROH2A1"
81887,990,NA,0.0889,0.1715,0.0889,0.1633,NA,"CDC6","LAS1L","CDC6 - LAS1L"
51111,990,NA,0.0526,0.1042,0.0526,0.1,NA,"CDC6","KMT5B","CDC6 - KMT5B"
55904,990,NA,0.0333,0.0696,0.0333,0.0645,NA,"CDC6","KMT2E","CDC6 - KMT2E"
8085,990,NA,0.099,0.2286,0.099,0.1802,NA,"CDC6","KMT2D","CDC6 - KMT2D"
58508,990,NA,0.0789,0.1465,0.0789,0.1463,NA,"CDC6","KMT2C","CDC6 - KMT2C"
9757,990,NA,0.0752,0.1406,0.0752,0.1399,NA,"CDC6","KMT2B","CDC6 - KMT2B"
4297,990,NA,0.1053,0.1961,0.1053,0.1905,NA,"CDC6","KMT2A","CDC6 - KMT2A"
23135,990,NA,0.0619,0.1201,0.0619,0.1165,NA,"CDC6","KDM6B","CDC6 - KDM6B"
7403,990,NA,0.1011,0.2255,0.1011,0.1836,NA,"CDC6","KDM6A","CDC6 - KDM6A"
8242,990,NA,0.0909,0.1667,0.0909,0.1667,NA,"CDC6","KDM5C","CDC6 - KDM5C"
10765,990,NA,0.0632,0.1233,0.0632,0.1188,NA,"CDC6","KDM5B","CDC6 - KDM5B"
5927,990,NA,0.0761,0.1479,0.0761,0.1414,NA,"CDC6","KDM5A","CDC6 - KDM5A"
23030,990,NA,0.0777,0.1459,0.0777,0.1441,NA,"CDC6","KDM4B","CDC6 - KDM4B"
51780,990,NA,0.0652,0.1286,0.0652,0.1224,NA,"CDC6","KDM3B","CDC6 - KDM3B"
23028,990,NA,0.0455,0.0888,0.0455,0.087,NA,"CDC6","KDM1A","CDC6 - KDM1A"
84148,990,NA,0.0455,0.0945,0.0455,0.087,NA,"CDC6","KAT8","CDC6 - KAT8"
23522,990,NA,0.1875,0.3263,0.1875,0.3158,NA,"CDC6","KAT6B","CDC6 - KAT6B"
7994,990,NA,0.1084,0.2054,0.1084,0.1957,NA,"CDC6","KAT6A","CDC6 - KAT6A"
10524,990,NA,0.0722,0.1383,0.0722,0.1346,NA,"CDC6","KAT5","CDC6 - KAT5"
284058,990,NA,0.066,0.1375,0.066,0.1239,NA,"CDC6","KANSL1","CDC6 - KANSL1"
221037,990,NA,0.1017,0.1966,0.1017,0.1846,NA,"CDC6","JMJD1C","CDC6 - JMJD1C"
3720,990,NA,0.0826,0.1531,0.0826,0.1525,NA,"CDC6","JARID2","CDC6 - JARID2"
10075,990,NA,0.1349,0.2391,0.1349,0.2378,NA,"CDC6","HUWE1","CDC6 - HUWE1"
3192,990,NA,0.0667,0.1263,0.0667,0.125,NA,"CDC6","HNRNPU","CDC6 - HNRNPU"
3141,990,NA,0.0426,0.0857,0.0426,0.0816,NA,"CDC6","HLCS","CDC6 - HLCS"
7290,990,NA,0.1017,0.1966,0.1017,0.1846,NA,"CDC6","HIRA","CDC6 - HIRA"
55869,990,NA,0.1364,0.2572,0.1364,0.24,NA,"CDC6","HDAC8","CDC6 - HDAC8"
10013,990,NA,0.0543,0.1088,0.0543,0.1031,NA,"CDC6","HDAC6","CDC6 - HDAC6"
9759,990,NA,0.0536,0.1058,0.0536,0.1017,NA,"CDC6","HDAC4","CDC6 - HDAC4"
3054,990,NA,0.0617,0.1333,0.0617,0.1163,NA,"CDC6","HCFC1","CDC6 - HCFC1"
8294,990,NA,0.1134,0.2073,0.1134,0.2037,NA,"CDC6","H4C9","CDC6 - H4C9"
8367,990,NA,0.0964,0.1841,0.0964,0.1758,NA,"CDC6","H4C5","CDC6 - H4C5"
8364,990,NA,0.0842,0.1601,0.0842,0.1553,NA,"CDC6","H4C3","CDC6 - H4C3"
8363,990,NA,0.0741,0.1564,0.0741,0.1379,NA,"CDC6","H4C11","CDC6 - H4C11"
3021,990,NA,0.1053,0.1952,0.1053,0.1905,NA,"CDC6","H3-3B","CDC6 - H3-3B"
3020,990,NA,0.0738,0.1374,0.0738,0.1374,NA,"CDC6","H3-3A","CDC6 - H3-3A"
3008,990,NA,0.0588,0.1226,0.0588,0.1111,NA,"CDC6","H1-4","CDC6 - H1-4"
57459,990,NA,0.0526,0.1002,0.0526,0.1,NA,"CDC6","GATAD2B","CDC6 - GATAD2B"
79068,990,NA,0.0879,0.169,0.0879,0.1616,NA,"CDC6","FTO","CDC6 - FTO"
2146,990,NA,0.0724,0.1382,0.0724,0.135,NA,"CDC6","EZH2","CDC6 - EZH2"
5393,990,NA,0.075,0.1395,0.075,0.1395,NA,"CDC6","EXOSC9","CDC6 - EXOSC9"
11340,990,NA,0.06,0.1157,0.06,0.1132,NA,"CDC6","EXOSC8","CDC6 - EXOSC8"
56915,990,NA,0.0971,0.1786,0.0971,0.177,NA,"CDC6","EXOSC5","CDC6 - EXOSC5"
51010,990,NA,0.0686,0.1304,0.0686,0.1284,NA,"CDC6","EXOSC3","CDC6 - EXOSC3"
23404,990,NA,0.07,0.1334,0.07,0.1308,NA,"CDC6","EXOSC2","CDC6 - EXOSC2"
2074,990,NA,0.0627,0.1479,0.0627,0.118,NA,"CDC6","ERCC6","CDC6 - ERCC6"
2066,990,NA,0.0174,0.0343,0.0174,0.0342,NA,"CDC6","ERBB4","CDC6 - ERBB4"
2033,990,NA,0.0874,0.1988,0.0874,0.1608,NA,"CDC6","EP300","CDC6 - EP300"
26610,990,NA,0.0141,0.0442,0.0141,0.0278,NA,"CDC6","ELP4","CDC6 - ELP4"
55250,990,NA,0.0649,0.1473,0.0649,0.122,NA,"CDC6","ELP2","CDC6 - ELP2"
8518,990,NA,0.032,0.062,0.032,0.062,NA,"CDC6","ELP1","CDC6 - ELP1"
9775,990,NA,0.1146,0.2097,0.1146,0.2056,NA,"CDC6","EIF4A3","CDC6 - EIF4A3"
79813,990,NA,0.0821,0.165,0.0821,0.1517,NA,"CDC6","EHMT1","CDC6 - EHMT1"
8726,990,NA,0.0673,0.1276,0.0673,0.1261,NA,"CDC6","EED","CDC6 - EED"
5977,990,NA,0.106,0.1971,0.106,0.1916,NA,"CDC6","DPF2","CDC6 - DPF2"
1789,990,NA,0.0522,0.0997,0.0522,0.0993,NA,"CDC6","DNMT3B","CDC6 - DNMT3B"
1788,990,NA,0.0462,0.0925,0.0462,0.0884,NA,"CDC6","DNMT3A","CDC6 - DNMT3A"
1660,990,NA,0.0889,0.1715,0.0889,0.1633,NA,"CDC6","DHX9","CDC6 - DHX9"
1642,990,NA,0.0463,0.0893,0.0463,0.0885,NA,"CDC6","DDB1","CDC6 - DDB1"
8450,990,NA,0.0735,0.138,0.0735,0.137,NA,"CDC6","CUL4B","CDC6 - CUL4B"
8452,990,NA,0.0562,0.1141,0.0562,0.1064,NA,"CDC6","CUL3","CDC6 - CUL3"
1487,990,NA,0.0896,0.1807,0.0896,0.1644,NA,"CDC6","CTBP1","CDC6 - CTBP1"
1457,990,NA,0.0874,0.1624,0.0874,0.1607,NA,"CDC6","CSNK2A1","CDC6 - CSNK2A1"
1387,990,NA,0.0831,0.1931,0.0831,0.1534,NA,"CDC6","CREBBP","CDC6 - CREBBP"
286204,990,NA,0.0099,0.0203,0.0099,0.0196,NA,"CDC6","CRB2","CDC6 - CRB2"
11113,990,NA,0.0947,0.1779,0.0947,0.1731,NA,"CDC6","CIT","CDC6 - CIT"
57680,990,NA,0.0596,0.1148,0.0596,0.1125,NA,"CDC6","CHD8","CDC6 - CHD8"
55636,990,NA,0.08,0.1802,0.08,0.1481,NA,"CDC6","CHD7","CDC6 - CHD7"
26038,990,NA,0.0714,0.1471,0.0714,0.1333,NA,"CDC6","CHD5","CDC6 - CHD5"
1108,990,NA,0.0833,0.1581,0.0833,0.1538,NA,"CDC6","CHD4","CDC6 - CHD4"
1107,990,NA,0.0476,0.0922,0.0476,0.0909,NA,"CDC6","CHD3","CDC6 - CHD3"
1106,990,NA,0.0299,0.0581,0.0299,0.058,NA,"CDC6","CHD2","CDC6 - CHD2"
1105,990,NA,0.0225,0.0481,0.0225,0.044,NA,"CDC6","CHD1","CDC6 - CHD1"
10659,990,NA,0.0588,0.1111,0.0588,0.1111,NA,"CDC6","CELF2","CDC6 - CELF2"
1020,990,NA,0.0588,0.1226,0.0588,0.1111,NA,"CDC6","CDK5","CDC6 - CDK5"
7552,254065,NA,0.2174,0.3581,0.2174,0.3571,NA,"BRWD3","ZNF711","BRWD3 - ZNF711"
9640,254065,NA,0.0714,0.1333,0.0714,0.1333,NA,"BRWD3","ZNF592","BRWD3 - ZNF592"
10771,254065,NA,0.1379,0.2434,0.1379,0.2424,NA,"BRWD3","ZMYND11","BRWD3 - ZMYND11"
9203,254065,NA,0.0943,0.1969,0.0943,0.1724,NA,"BRWD3","ZMYM3","BRWD3 - ZMYM3"
7750,254065,NA,0.0732,0.1813,0.0732,0.1364,NA,"BRWD3","ZMYM2","BRWD3 - ZMYM2"
7704,254065,NA,0,0,0,0,NA,"BRWD3","ZBTB16","BRWD3 - ZBTB16"
7528,254065,NA,0.0462,0.1408,0.0462,0.0882,NA,"BRWD3","YY1","BRWD3 - YY1"
7531,254065,NA,0.0435,0.0899,0.0435,0.0833,NA,"BRWD3","YWHAE","BRWD3 - YWHAE"
51322,254065,NA,0.0531,0.1519,0.0531,0.1008,NA,"BRWD3","WAC","BRWD3 - WAC"
7443,254065,NA,0.0444,0.1162,0.0444,0.0851,NA,"BRWD3","VRK1","BRWD3 - VRK1"
7874,254065,NA,0.0519,0.1271,0.0519,0.0988,NA,"BRWD3","USP7","BRWD3 - USP7"
55148,254065,NA,0.1351,0.2485,0.1351,0.2381,NA,"BRWD3","UBR7","BRWD3 - UBR7"
7319,254065,NA,0.0889,0.2267,0.0889,0.1633,NA,"BRWD3","UBE2A","BRWD3 - UBE2A"
11338,254065,NA,0.1081,0.2025,0.1081,0.1951,NA,"BRWD3","U2AF2","BRWD3 - U2AF2"
8295,254065,NA,0.0543,0.1426,0.0543,0.1031,NA,"BRWD3","TRRAP","BRWD3 - TRRAP"
11011,254065,NA,0.0968,0.2128,0.0968,0.1765,NA,"BRWD3","TLK2","BRWD3 - TLK2"
200424,254065,NA,0.1,0.2041,0.1,0.1818,NA,"BRWD3","TET3","BRWD3 - TET3"
79718,254065,NA,0.0543,0.1643,0.0543,0.1029,NA,"BRWD3","TBL1XR1","BRWD3 - TBL1XR1"
129685,254065,NA,0.1034,0.1879,0.1034,0.1875,NA,"BRWD3","TAF8","BRWD3 - TAF8"
6878,254065,NA,0.0317,0.0963,0.0317,0.0615,NA,"BRWD3","TAF6","BRWD3 - TAF6"
6874,254065,NA,0.0642,0.1798,0.0642,0.1207,NA,"BRWD3","TAF4","BRWD3 - TAF4"
6873,254065,NA,0.0789,0.1519,0.0789,0.1463,NA,"BRWD3","TAF2","BRWD3 - TAF2"
6872,254065,NA,0.0583,0.1708,0.0583,0.1102,NA,"BRWD3","TAF1","BRWD3 - TAF1"
23512,254065,NA,0.0725,0.1681,0.0725,0.1351,NA,"BRWD3","SUZ12","BRWD3 - SUZ12"
11198,254065,NA,0.0685,0.1627,0.0685,0.1282,NA,"BRWD3","SUPT16H","BRWD3 - SUPT16H"
10847,254065,NA,0.0672,0.2054,0.0672,0.1259,NA,"BRWD3","SRCAP","BRWD3 - SRCAP"
8405,254065,NA,0.0357,0.0913,0.0357,0.069,NA,"BRWD3","SPOP","BRWD3 - SPOP"
23013,254065,NA,0.0429,0.1452,0.0429,0.0824,NA,"BRWD3","SPEN","BRWD3 - SPEN"
6605,254065,NA,0.0119,0.0415,0.0119,0.0235,NA,"BRWD3","SMARCE1","BRWD3 - SMARCE1"
6603,254065,NA,0.0208,0.0443,0.0208,0.0408,NA,"BRWD3","SMARCD2","BRWD3 - SMARCD2"
6602,254065,NA,0.0526,0.14,0.0526,0.1,NA,"BRWD3","SMARCD1","BRWD3 - SMARCD1"
6601,254065,NA,0.0556,0.1443,0.0556,0.1053,NA,"BRWD3","SMARCC2","BRWD3 - SMARCC2"
6599,254065,NA,0.0526,0.1155,0.0526,0.1,NA,"BRWD3","SMARCC1","BRWD3 - SMARCC1"
6598,254065,NA,0.0198,0.0747,0.0198,0.0388,NA,"BRWD3","SMARCB1","BRWD3 - SMARCB1"
6597,254065,NA,0.0392,0.1083,0.0392,0.0755,NA,"BRWD3","SMARCA4","BRWD3 - SMARCA4"
6595,254065,NA,0.0432,0.1456,0.0432,0.0828,NA,"BRWD3","SMARCA2","BRWD3 - SMARCA2"
23309,254065,NA,0.0294,0.0577,0.0294,0.0571,NA,"BRWD3","SIN3B","BRWD3 - SIN3B"
25942,254065,NA,0.0755,0.2481,0.0755,0.1404,NA,"BRWD3","SIN3A","BRWD3 - SIN3A"
23451,254065,NA,0,0,0,0,NA,"BRWD3","SF3B1","BRWD3 - SF3B1"
55209,254065,NA,0.0649,0.1577,0.0649,0.122,NA,"BRWD3","SETD5","BRWD3 - SETD5"
29072,254065,NA,0.0789,0.1893,0.0789,0.1463,NA,"BRWD3","SETD2","BRWD3 - SETD2"
23067,254065,NA,0.0606,0.1155,0.0606,0.1143,NA,"BRWD3","SETD1B","BRWD3 - SETD1B"
9739,254065,NA,0.0741,0.1575,0.0741,0.1379,NA,"BRWD3","SETD1A","BRWD3 - SETD1A"
6418,254065,NA,0.098,0.2016,0.098,0.1786,NA,"BRWD3","SET","BRWD3 - SET"
23314,254065,NA,0.0641,0.2101,0.0641,0.1205,NA,"BRWD3","SATB2","BRWD3 - SATB2"
51319,254065,NA,0.1379,0.2434,0.1379,0.2424,NA,"BRWD3","RSRC1","BRWD3 - RSRC1"
6197,254065,NA,0.0588,0.1819,0.0588,0.1111,NA,"BRWD3","RPS6KA3","BRWD3 - RPS6KA3"
6045,254065,NA,0.0204,0.0436,0.0204,0.04,NA,"BRWD3","RNF2","BRWD3 - RNF2"
165918,254065,NA,0,0,0,0,NA,"BRWD3","RNF168","BRWD3 - RNF168"
51132,254065,NA,0.1,0.2169,0.1,0.1818,NA,"BRWD3","RLIM","BRWD3 - RLIM"
27316,254065,NA,0.1053,0.1988,0.1053,0.1905,NA,"BRWD3","RBMX","BRWD3 - RBMX"
10743,254065,NA,0.0361,0.1325,0.0361,0.0697,NA,"BRWD3","RAI1","BRWD3 - RAI1"
