"Fila","Columna","Jaccard","Jaccard Parents","Jaccard Children","columna_name","fila_name"
"1457","171023",0.0691,0.062,0.0714,"ASXL1","CSNK2A1"
"1457","55636",0.0849,0.0843,0.0795,"CHD7","CSNK2A1"
"1457","63035",0.0857,0.0769,0.0714,"BCORL1","CSNK2A1"
"1457","1387",0.1151,0.1203,0.0948,"CREBBP","CSNK2A1"
"1457","254065",0.0862,0.0968,0.0435,"BRWD3","CSNK2A1"
"1457","1822",0.1,0.1304,0.0588,"ATN1","CSNK2A1"
"1457","11113",0.1139,0.1333,0.1,"CIT","CSNK2A1"
"1457","54014",0,0,0,"BRWD1","CSNK2A1"
"1457","9031",0.0636,0.0685,0.0563,"BAZ1B","CSNK2A1"
"1457","546",0.0714,0.0805,0.0631,"ATRX","CSNK2A1"
"1457","990",0.0874,0.1509,0.0217,"CDC6","CSNK2A1"
"1457","1108",0.1139,0.1111,0.0938,"CHD4","CSNK2A1"
"1457","54880",0.0617,0.073,0.0465,"BCOR","CSNK2A1"
"1457","55252",0.1899,0.1739,0.2,"ASXL2","CSNK2A1"
"1457","26038",0.1746,0.1429,0.1538,"CHD5","CSNK2A1"
"1457","196528",0.1615,0.1733,0.1132,"ARID2","CSNK2A1"
"1457","545",0.1,0.1233,0.0238,"ATR","CSNK2A1"
"1457","57680",0.1613,0.1791,0.1176,"CHD8","CSNK2A1"
"1457","1106",0.1193,0.1061,0.1,"CHD2","CSNK2A1"
"1457","23476",0.1288,0.129,0.1077,"BRD4","CSNK2A1"
"1457","672",0.0863,0.0963,0.0545,"BRCA1","CSNK2A1"
"1457","51412",0.1239,0.1304,0.075,"ACTL6B","CSNK2A1"
"1457","80816",0.1846,0.1905,0.1719,"ASXL3","CSNK2A1"
"1457","55870",0.163,0.1702,0.122,"ASH1L","CSNK2A1"
"1457","8289",0.1513,0.1714,0.1064,"ARID1A","CSNK2A1"
"1457","2186",0.1495,0.2,0.08,"BPTF","CSNK2A1"
"1457","10659",0.134,0.1475,0.0606,"CELF2","CSNK2A1"
"1457","1107",0.2368,0.2093,0.2258,"CHD3","CSNK2A1"
"1457","286204",0.0238,0,0.0323,"CRB2","CSNK2A1"
"1487","51412",0.1196,0.125,0.0882,"ACTL6B","CTBP1"
"1487","1107",0.1105,0.1239,0.0615,"CHD3","CTBP1"
"1487","254065",0.0366,0.0381,0.0185,"BRWD3","CTBP1"
"1487","2186",0.0952,0.1102,0.0625,"BPTF","CTBP1"
"1487","23476",0.1829,0.2245,0.1075,"BRD4","CTBP1"
"1487","80816",0.1549,0.1905,0.1042,"ASXL3","CTBP1"
"1487","9031",0.0965,0.1053,0.0816,"BAZ1B","CTBP1"
"1487","286204",0.0266,0.0342,0,"CRB2","CTBP1"
"1487","7862",0.1092,0.1204,0.082,"BRPF1","CTBP1"
"1487","672",0.1146,0.1554,0.023,"BRCA1","CTBP1"
"1487","1105",0.0643,0.0642,0.0339,"CHD1","CTBP1"
"1487","196528",0.1781,0.2256,0.0843,"ARID2","CTBP1"
"1487","10659",0.1244,0.1328,0.082,"CELF2","CTBP1"
"1487","57680",0.1057,0.1159,0.0732,"CHD8","CTBP1"
"1487","546",0.095,0.1346,0.042,"ATRX","CTBP1"
"1487","8289",0.1349,0.1985,0.0247,"ARID1A","CTBP1"
"1487","23394",0.1138,0.1497,0.0513,"ADNP","CTBP1"
"1487","54880",0.1154,0.1623,0.0431,"BCOR","CTBP1"
"1487","545",0.1065,0.1377,0.0278,"ATR","CTBP1"
"1487","60",0.155,0.1779,0.1078,"ACTB","CTBP1"
"1487","472",0.0586,0.0773,0,"ATM","CTBP1"
"1487","1387",0.178,0.2233,0.0972,"CREBBP","CTBP1"
"1487","11113",0.0656,0.0862,0.0323,"CIT","CTBP1"
"1487","26038",0.0774,0.0748,0.0517,"CHD5","CTBP1"
"1487","54014",0.0059,0.0095,0,"BRWD1","CTBP1"
"1487","57492",0.1969,0.2581,0.099,"ARID1B","CTBP1"
"1487","55636",0.1312,0.1538,0.0769,"CHD7","CTBP1"
"1487","1020",0.0343,0.0459,0.0169,"CDK5","CTBP1"
"1487","990",0.0896,0.1333,0.0263,"CDC6","CTBP1"
"1487","55252",0.1105,0.1316,0.0635,"ASXL2","CTBP1"
"1487","63035",0.0702,0.0636,0.0702,"BCORL1","CTBP1"
"1487","1108",0.0714,0.0965,0.0154,"CHD4","CTBP1"
"1487","171023",0.1042,0.1337,0.0522,"ASXL1","CTBP1"
"1487","55870",0.1146,0.1207,0.0845,"ASH1L","CTBP1"
"1487","1822",0.0917,0.1168,0.0494,"ATN1","CTBP1"
"1487","1106",0.0457,0.0496,0.0135,"CHD2","CTBP1"
"1487","8314",0.0867,0.1075,0.0472,"BAP1","CTBP1"
"1487","1457",0.1154,0.1416,0.0455,"CSNK2A1","CTBP1"
"1642","60",0.1129,0.0612,0.1605,"ACTB","DDB1"
"1642","51412",0.0667,0.0484,0.0577,"ACTL6B","DDB1"
"1642","1107",0.1047,0.1143,0.0638,"CHD3","DDB1"
"1642","1822",0.1163,0.1017,0.1186,"ATN1","DDB1"
"1642","196528",0.1259,0.0714,0.1639,"ARID2","DDB1"
"1642","1106",0.0789,0.0345,0.0769,"CHD2","DDB1"
"1642","57680",0.0985,0.1379,0.0299,"CHD8","DDB1"
"1642","55870",0.102,0.1053,0.0741,"ASH1L","DDB1"
"1642","171023",0.0543,0.0248,0.0851,"ASXL1","DDB1"
"1642","672",0.0539,0.0385,0.0606,"BRCA1","DDB1"
"1642","10659",0.0673,0.0556,0.0444,"CELF2","DDB1"
"1642","1108",0.0988,0.0882,0.093,"CHD4","DDB1"
"1642","55636",0.0522,0.0437,0.0594,"CHD7","DDB1"
"1642","546",0.0632,0.0278,0.1017,"ATRX","DDB1"
"1642","23394",0.1071,0.0612,0.1304,"ADNP","DDB1"
"1642","990",0.0463,0.0667,0.0351,"CDC6","DDB1"
"1642","2186",0.1071,0.0816,0.1186,"BPTF","DDB1"
"1642","80816",0.1314,0.0877,0.16,"ASXL3","DDB1"
"1642","8452",0.026,0,0,"CUL3","DDB1"
"1642","545",0.0556,0.0455,0.0185,"ATR","DDB1"
"1642","1457",0.1412,0.1081,0.1364,"CSNK2A1","DDB1"
"1642","9031",0.0538,0.0593,0.0482,"BAZ1B","DDB1"
"1642","8314",0.0526,0.0351,0.0698,"BAP1","DDB1"
"1642","1105",0.1014,0.12,0.05,"CHD1","DDB1"
"1642","57492",0.1087,0.0808,0.1358,"ARID1B","DDB1"
"1642","54014",0.0156,0,0,"BRWD1","DDB1"
"1642","254065",0.0667,0.1667,0,"BRWD3","DDB1"
"1642","8450",0.065,0.0909,0.0476,"CUL4B","DDB1"
"1642","286204",0.0357,0,0,"CRB2","DDB1"
"1642","1487",0.0462,0.0545,0.0125,"CTBP1","DDB1"
"1642","8289",0.0952,0.0615,0.1228,"ARID1A","DDB1"
"1642","7862",0.0741,0.1,0.0444,"BRPF1","DDB1"
"1642","54880",0.0386,0.0388,0.0408,"BCOR","DDB1"
"1642","63035",0.0405,0.0357,0.0244,"BCORL1","DDB1"
"1642","1387",0.0912,0.0581,0.121,"CREBBP","DDB1"
"1642","1020",0.0135,0,0.025,"CDK5","DDB1"
"1642","11113",0.0471,0.0556,0.0465,"CIT","DDB1"
"1642","472",0.0339,0.0254,0.0189,"ATM","DDB1"
"1642","23476",0.1078,0.0824,0.12,"BRD4","DDB1"
"1642","26038",0.1364,0.125,0.1053,"CHD5","DDB1"
"1642","55252",0.1047,0.1389,0.0667,"ASXL2","DDB1"
"165918","64324",0.022,0.0355,0,"NSD1","RNF168"
"165918","55870",0.0192,0.0357,0,"ASH1L","RNF168"
"165918","27316",0.0137,0.0227,0,"RBMX","RNF168"
"165918","84081",0.0375,0.0488,0,"NSRP1","RNF168"
"165918","6885",0.0101,0.0171,0,"MAP3K7","RNF168"
"165918","196528",0.0274,0.046,0,"ARID2","RNF168"
"165918","3141",0.0519,0.0577,0,"HLCS","RNF168"
"165918","54880",0.0213,0.0345,0,"BCOR","RNF168"
"165918","10075",0.0244,0.0435,0,"HUWE1","RNF168"
"165918","5062",0.0233,0.0357,0,"PAK2","RNF168"
"165918","10943",0.0112,0.0196,0,"MSL3","RNF168"
"165918","5591",0.0274,0.0233,0,"PRKDC","RNF168"
"165918","55250",0.0484,0.0526,0,"ELP2","RNF168"
"165918","1642",0,0,0,"DDB1","RNF168"
"165918","11113",0.0482,0.0588,0,"CIT","RNF168"
"165918","56915",0.0549,0.0667,0,"EXOSC5","RNF168"
"165918","990",0.0673,0.0667,0.0476,"CDC6","RNF168"
"165918","1106",0.0342,0.0556,0,"CHD2","RNF168"
"165918","1911",0.0656,0.0789,0,"PHC1","RNF168"
"165918","9031",0.0219,0.0325,0,"BAZ1B","RNF168"
"165918","57459",0.0198,0.0351,0,"GATAD2B","RNF168"
"165918","1822",0.0143,0.0253,0,"ATN1","RNF168"
"165918","5515",0.023,0.0385,0,"PPP2CA","RNF168"
"165918","55869",0.0339,0.0467,0.0152,"HDAC8","RNF168"
"165918","10084",0.0252,0.0448,0,"PQBP1","RNF168"
"165918","51780",0.0125,0.0208,0,"KDM3B","RNF168"
"165918","7403",0.0141,0.0255,0,"KDM6A","RNF168"
"165918","2033",0.0244,0.0368,0.0085,"EP300","RNF168"
"165918","8085",0.0128,0.024,0,"KMT2D","RNF168"
"165918","4297",0.0203,0.0375,0,"KMT2A","RNF168"
"165918","472",0.071,0.0787,0.0263,"ATM","RNF168"
"165918","80816",0.02,0.04,0,"ASXL3","RNF168"
"165918","1105",0.0278,0.0476,0,"CHD1","RNF168"
"165918","84148",0.0135,0.0217,0,"KAT8","RNF168"
"165918","2186",0.0427,0.0615,0.02,"BPTF","RNF168"
"165918","254065",0,0,0,"BRWD3","RNF168"
"165918","79813",0.0319,0.0504,0,"EHMT1","RNF168"
"165918","545",0.0397,0.0366,0.0256,"ATR","RNF168"
"165918","1387",0.0232,0.0345,0.0081,"CREBBP","RNF168"
"165918","5977",0.0274,0.0482,0,"DPF2","RNF168"
"165918","8726",0.0217,0.0351,0,"EED","RNF168"
"165918","4204",0.0271,0.0429,0.0081,"MECP2","RNF168"
"165918","4683",0.0522,0.0488,0.0417,"NBN","RNF168"
"165918","9757",0.0328,0.0571,0,"KMT2B","RNF168"
"165918","23394",0.0238,0.0256,0.023,"ADNP","RNF168"
"165918","672",0.034,0.0414,0,"BRCA1","RNF168"
"165918","1457",0.0556,0.0962,0,"CSNK2A1","RNF168"
"165918","221078",0.05,0.0526,0,"NSUN6","RNF168"
"165918","51010",0.0455,0.0333,0.0385,"EXOSC3","RNF168"
"165918","1487",0.0359,0.0476,0.0154,"CTBP1","RNF168"
"165918","79903",0.0471,0.0588,0,"NAA60","RNF168"
"165918","54888",0.0331,0.037,0.0143,"NSUN2","RNF168"
"165918","2146",0.0069,0.0116,0,"EZH2","RNF168"
"165918","10659",0.0481,0.0735,0,"CELF2","RNF168"
"165918","11340",0.0471,0.0345,0.0417,"EXOSC8","RNF168"
"165918","1020",0.0429,0.05,0,"CDK5","RNF168"
"165918","59336",0.0215,0.0179,0,"PRDM13","RNF168"
"165918","57492",0.0202,0.0336,0,"ARID1B","RNF168"
"165918","8450",0.0403,0.0556,0.02,"CUL4B","RNF168"
"165918","3054",0.0455,0.0789,0,"HCFC1","RNF168"
"165918","58508",0.0495,0.0769,0,"KMT2C","RNF168"
"165918","8242",0.0268,0.0448,0,"KDM5C","RNF168"
"165918","63035",0.0135,0.0227,0,"BCORL1","RNF168"
"165918","8452",0.0132,0.0238,0,"CUL3","RNF168"
"165918","23126",0.0246,0.0431,0,"POGZ","RNF168"
"165918","7290",0.0409,0.0625,0,"HIRA","RNF168"
"165918","54704",0.0455,0.0238,0.0455,"PDP1","RNF168"
"165918","23404",0.0345,0.04,0,"EXOSC2","RNF168"
"165918","1107",0.0109,0.0185,0,"CHD3","RNF168"
"165918","171023",0.0312,0.0526,0,"ASXL1","RNF168"
"165918","10524",0.0235,0.0465,0,"KAT5","RNF168"
"165918","79068",0.0123,0,0,"FTO","RNF168"
"165918","23028",0.0213,0.0241,0.0179,"KDM1A","RNF168"
"165918","23135",0.0118,0.0185,0,"KDM6B","RNF168"
"165918","22827",0.0142,0.0238,0,"PUF60","RNF168"
"165918","60",0.0302,0.0435,0.0128,"ACTB","RNF168"
"165918","2074",0.041,0.0562,0.0094,"ERCC6","RNF168"
"165918","26038",0,0,0,"CHD5","RNF168"
"165918","51412",0.05,0.0658,0,"ACTL6B","RNF168"
"165918","55193",0,0,0,"PBRM1","RNF168"
"165918","221037",0.0409,0.0625,0,"JMJD1C","RNF168"
"165918","55904",0.0411,0.0682,0,"KMT2E","RNF168"
"165918","55252",0.0109,0.0179,0,"ASXL2","RNF168"
"165918","26610",0,0,0,"ELP4","RNF168"
"165918","1789",0.0783,0.1045,0.0222,"DNMT3B","RNF168"
"165918","546",0.0253,0.038,0.0088,"ATRX","RNF168"
"165918","23476",0.0167,0.0286,0,"BRD4","RNF168"
"165918","25836",0.0233,0.0379,0,"NIPBL","RNF168"
"165918","10743",0.031,0.0438,0.0118,"RAI1","RNF168"
"165918","55777",0.0288,0.0513,0,"MBD5","RNF168"
"165918","23522",0.0267,0.0488,0,"KAT6B","RNF168"
"165918","10013",0.0127,0.0233,0,"HDAC6","RNF168"
"165918","5393",0.0566,0.0606,0.0278,"EXOSC9","RNF168"
"165918","1108",0.0235,0.0392,0,"CHD4","RNF168"
"165918","8518",0.0566,0.0588,0.0312,"ELP1","RNF168"
"165918","55023",0.0194,0.0333,0,"PHIP","RNF168"
"165918","3720",0.0306,0.0577,0,"JARID2","RNF168"
"165918","81887",0.08,0.119,0.0323,"LAS1L","RNF168"
"165918","10891",0.033,0.0179,0.0588,"PPARGC1A","RNF168"
"165918","286204",0.0366,0.0426,0,"CRB2","RNF168"
"165918","7703",0.0238,0.0462,0,"PCGF2","RNF168"
"165918","1660",0.0658,0.125,0,"DHX9","RNF168"
"165918","8314",0.0431,0.0388,0.0548,"BAP1","RNF168"
"165918","54496",0.0462,0.0714,0,"PRMT7","RNF168"
"165918","54014",0.0328,0,0.04,"BRWD1","RNF168"
"165918","23133",0.0139,0.0238,0,"PHF8","RNF168"
"165918","7862",0.0366,0.0652,0,"BRPF1","RNF168"
"165918","8289",0.0303,0.0494,0,"ARID1A","RNF168"
"165918","7994",0.0245,0.0494,0,"KAT6A","RNF168"
"165918","2066",0.0309,0.0169,0.0588,"ERBB4","RNF168"
"165918","10765",0.0244,0.0217,0,"KDM5B","RNF168"
"165918","55636",0.0256,0.0339,0.011,"CHD7","RNF168"
"165918","57680",0.0288,0.038,0.0189,"CHD8","RNF168"
"165918","3192",0.0326,0.0536,0,"HNRNPU","RNF168"
"165918","51317",0.0247,0.0385,0,"PHF21A","RNF168"
"165918","1788",0.0186,0.0337,0,"DNMT3A","RNF168"
"165918","9775",0.0345,0.0408,0,"EIF4A3","RNF168"
"165918","284058",0.0296,0.0385,0.0143,"KANSL1","RNF168"
"165918","9759",0.0191,0.0337,0,"HDAC4","RNF168"
"165918","5927",0.0513,0.0889,0,"KDM5A","RNF168"
"165918","51132",0.0316,0.0556,0,"RLIM","RNF168"
"165918","23030",0.033,0.0435,0.0238,"KDM4B","RNF168"
"165918","8473",0.0308,0.05,0,"OGT","RNF168"
"1660","1642",0.1067,0.0741,0.093,"DDB1","DHX9"
"1660","23394",0.1038,0.0825,0.0988,"ADNP","DHX9"
"1660","990",0.0889,0.1395,0.0476,"CDC6","DHX9"
"1660","1387",0.0725,0.0645,0.069,"CREBBP","DHX9"
"1660","55636",0.0471,0.05,0.0337,"CHD7","DHX9"
"1660","26038",0.1111,0.0769,0.08,"CHD5","DHX9"
"1660","545",0.0536,0.0448,0.0256,"ATR","DHX9"
"1660","60",0.1034,0.0938,0.0972,"ACTB","DHX9"
"1660","55252",0.1429,0.1351,0.1379,"ASXL2","DHX9"
"1660","54880",0.0271,0.0305,0.0235,"BCOR","DHX9"
"1660","1106",0.08,0.0702,0.0513,"CHD2","DHX9"
"1660","57680",0.1404,0.1167,0.1489,"CHD8","DHX9"
"1660","51412",0.1414,0.1379,0.1111,"ACTL6B","DHX9"
"1660","57492",0.1118,0.102,0.1159,"ARID1B","DHX9"
"1660","672",0.0582,0.0625,0.0377,"BRCA1","DHX9"
"1660","1105",0.0702,0.0741,0,"CHD1","DHX9"
"1660","8289",0.0885,0.0938,0.0652,"ARID1A","DHX9"
"1660","23476",0.0759,0.069,0.0615,"BRD4","DHX9"
"1660","1108",0.1212,0.1176,0.1034,"CHD4","DHX9"
"1660","1020",0.0526,0.125,0,"CDK5","DHX9"
"1660","196528",0.1322,0.1176,0.12,"ARID2","DHX9"
"1660","472",0.037,0.0427,0,"ATM","DHX9"
"1660","55870",0.1341,0.1026,0.1316,"ASH1L","DHX9"
"1660","171023",0.0846,0.0776,0.0875,"ASXL1","DHX9"
"1660","1822",0.0661,0.0645,0.0625,"ATN1","DHX9"
"1660","80816",0.129,0.125,0.125,"ASXL3","DHX9"
"1660","11113",0.1746,0.2188,0.1538,"CIT","DHX9"
"1660","286204",0.0435,0.0625,0,"CRB2","DHX9"
"1660","254065",0.0426,0,0.05,"BRWD3","DHX9"
"1660","10659",0.1429,0.16,0.0323,"CELF2","DHX9"
"1660","1107",0.1268,0.1111,0.0938,"CHD3","DHX9"
"1660","8450",0.0642,0.0893,0.0408,"CUL4B","DHX9"
"1660","54014",0,0,0,"BRWD1","DHX9"
"1660","1487",0.1053,0.1038,0.082,"CTBP1","DHX9"
"1660","546",0.0504,0.042,0.0648,"ATRX","DHX9"
"1660","2186",0.1237,0.125,0.1087,"BPTF","DHX9"
"1660","9031",0.0329,0.036,0.0286,"BAZ1B","DHX9"
"1660","8314",0.0302,0.0348,0.0132,"BAP1","DHX9"
"1660","8452",0.1429,0.1667,0.069,"CUL3","DHX9"
"1660","63035",0.1071,0.1111,0.08,"BCORL1","DHX9"
"1660","7862",0.1803,0.1724,0.1429,"BRPF1","DHX9"
"1660","1457",0.1714,0.1667,0.129,"CSNK2A1","DHX9"
"171023","51412",0.0691,0.0733,0.0556,"ACTL6B","ASXL1"
"171023","8289",0.0876,0.1074,0.0505,"ARID1A","ASXL1"
"171023","60",0.1104,0.0989,0.1074,"ACTB","ASXL1"
"171023","55870",0.0752,0.0534,0.0889,"ASH1L","ASXL1"
"171023","57492",0.13,0.1469,0.1,"ARID1B","ASXL1"
"171023","23394",0.1069,0.105,0.0992,"ADNP","ASXL1"
"171023","196528",0.1124,0.1325,0.0777,"ARID2","ASXL1"
"1788","55252",0.1164,0.1867,0.0147,"ASXL2","DNMT3A"
"1788","57680",0.1211,0.1515,0.0843,"CHD8","DNMT3A"
"1788","2186",0.0847,0.1222,0.0357,"BPTF","DNMT3A"
"1788","171023",0.0906,0.1097,0.0424,"ASXL1","DNMT3A"
"1788","7862",0.1071,0.1408,0.0462,"BRPF1","DNMT3A"
"1788","472",0.0546,0.0696,0,"ATM","DNMT3A"
"1788","286204",0.0265,0.0519,0,"CRB2","DNMT3A"
"1788","1020",0.0288,0.0423,0,"CDK5","DNMT3A"
"1788","8289",0.1257,0.17,0.0625,"ARID1A","DNMT3A"
"1788","1387",0.0986,0.1217,0.0596,"CREBBP","DNMT3A"
"1788","1487",0.0709,0.1007,0.02,"CTBP1","DNMT3A"
"1788","1822",0.06,0.0971,0,"ATN1","DNMT3A"
"1788","80816",0.0985,0.1224,0.0693,"ASXL3","DNMT3A"
"1788","1105",0.0511,0.0704,0.0161,"CHD1","DNMT3A"
"1788","11113",0.068,0.0886,0.0312,"CIT","DNMT3A"
"1788","57492",0.1148,0.1397,0.0762,"ARID1B","DNMT3A"
"1788","1108",0.1056,0.1806,0.0149,"CHD4","DNMT3A"
"1788","55636",0.0671,0.0914,0.0159,"CHD7","DNMT3A"
"1788","23394",0.1089,0.1515,0.0504,"ADNP","DNMT3A"
"1788","1457",0.0784,0.0988,0.0441,"CSNK2A1","DNMT3A"
"1788","1660",0.0786,0.0694,0.0794,"DHX9","DNMT3A"
"1788","60",0.0956,0.1014,0.0648,"ACTB","DNMT3A"
"1788","63035",0.0741,0.1159,0.0328,"BCORL1","DNMT3A"
"1788","8450",0.1056,0.1739,0.0357,"CUL4B","DNMT3A"
"1788","26038",0.0515,0.087,0,"CHD5","DNMT3A"
"1788","1106",0.067,0.102,0.0132,"CHD2","DNMT3A"
"1788","8452",0.05,0.0563,0.0308,"CUL3","DNMT3A"
"1788","196528",0.1458,0.1942,0.0824,"ARID2","DNMT3A"
"1788","23476",0.1,0.1382,0.0396,"BRD4","DNMT3A"
"1788","1642",0.0641,0.0857,0.0375,"DDB1","DNMT3A"
"1788","51412",0.071,0.0865,0.0411,"ACTL6B","DNMT3A"
"1788","672",0.0843,0.1024,0.0341,"BRCA1","DNMT3A"
"1788","1107",0.094,0.1447,0.029,"CHD3","DNMT3A"
"1788","54014",0,0,0,"BRWD1","DNMT3A"
"1788","8314",0.0588,0.085,0.0089,"BAP1","DNMT3A"
"1788","9031",0.0939,0.1302,0.0385,"BAZ1B","DNMT3A"
"1788","254065",0.056,0.0781,0.0179,"BRWD3","DNMT3A"
"1788","10659",0.0655,0.1053,0,"CELF2","DNMT3A"
"1788","546",0.0892,0.1011,0.0786,"ATRX","DNMT3A"
"1788","990",0.0462,0.0667,0.0127,"CDC6","DNMT3A"
"1788","545",0.0691,0.0935,0.0133,"ATR","DNMT3A"
"1788","54880",0.069,0.103,0.025,"BCOR","DNMT3A"
"1788","55870",0.0864,0.125,0.026,"ASH1L","DNMT3A"
"1789","2186",0.0556,0.0921,0.0156,"BPTF","DNMT3B"
"1789","23476",0.0704,0.0796,0.0641,"BRD4","DNMT3B"
"1789","8289",0.0573,0.0645,0.05,"ARID1A","DNMT3B"
"1789","545",0.0455,0.0532,0.0189,"ATR","DNMT3B"
"1789","171023",0.061,0.0769,0.0412,"ASXL1","DNMT3B"
"1789","55870",0.0794,0.0746,0.0962,"ASH1L","DNMT3B"
"1789","1105",0.0505,0.0943,0,"CHD1","DNMT3B"
"1789","54014",0.0333,0.0213,0.0256,"BRWD1","DNMT3B"
"1789","8314",0.0464,0.0571,0.0225,"BAP1","DNMT3B"
"1789","10659",0.0451,0.0741,0,"CELF2","DNMT3B"
"1789","7862",0.0648,0.0678,0.0698,"BRPF1","DNMT3B"
"1789","1822",0.0361,0.0556,0.0156,"ATN1","DNMT3B"
"1789","26038",0.051,0.0755,0.025,"CHD5","DNMT3B"
"1789","672",0.0565,0.0577,0.0455,"BRCA1","DNMT3B"
"1789","55252",0.0696,0.0923,0.0444,"ASXL2","DNMT3B"
"1789","546",0.0717,0.0723,0.075,"ATRX","DNMT3B"
"1789","55636",0.0653,0.0765,0.0495,"CHD7","DNMT3B"
"1789","1457",0.1161,0.127,0.1136,"CSNK2A1","DNMT3B"
"1789","9031",0.0605,0.0813,0.0238,"BAZ1B","DNMT3B"
"1789","1487",0.0594,0.0896,0.0127,"CTBP1","DNMT3B"
"1789","1788",0.0486,0.06,0.038,"DNMT3A","DNMT3B"
"1789","57680",0.0549,0.0787,0.0303,"CHD8","DNMT3B"
"1789","80816",0.0828,0.0952,0.075,"ASXL3","DNMT3B"
"1789","196528",0.0714,0.0825,0.0606,"ARID2","DNMT3B"
"1789","60",0.078,0.0984,0.0568,"ACTB","DNMT3B"
"1789","990",0.0522,0.0685,0.0175,"CDC6","DNMT3B"
"1789","57492",0.0791,0.0787,0.0833,"ARID1B","DNMT3B"
"1789","8452",0.019,0.0364,0,"CUL3","DNMT3B"
"1789","1107",0.0696,0.0781,0.0652,"CHD3","DNMT3B"
"1789","11113",0.0636,0.0794,0.0233,"CIT","DNMT3B"
"1789","1660",0.0673,0.0926,0.0455,"DHX9","DNMT3B"
"1789","8450",0.06,0.0976,0.0156,"CUL4B","DNMT3B"
"1789","1642",0.05,0.0357,0.0702,"DDB1","DNMT3B"
"1789","63035",0.0396,0.0536,0.025,"BCORL1","DNMT3B"
"1789","51412",0.0541,0.0674,0.0189,"ACTL6B","DNMT3B"
"1789","1106",0.0203,0.0227,0.0185,"CHD2","DNMT3B"
"1789","254065",0.0222,0.0408,0,"BRWD3","DNMT3B"
"1789","23394",0.0699,0.0806,0.0619,"ADNP","DNMT3B"
"1789","286204",0.0177,0.0161,0,"CRB2","DNMT3B"
"1789","472",0.0876,0.1103,0.0192,"ATM","DNMT3B"
"1789","1387",0.0627,0.0718,0.0534,"CREBBP","DNMT3B"
"1789","54880",0.0506,0.0719,0.0202,"BCOR","DNMT3B"
"1789","1020",0.0404,0.0566,0,"CDK5","DNMT3B"
"1789","1108",0.0636,0.0806,0.0455,"CHD4","DNMT3B"
"1822","171023",0.0649,0.0592,0.06,"ASXL1","ATN1"
"1822","23394",0.1097,0.1102,0.0909,"ADNP","ATN1"
"1822","55870",0.0769,0.0822,0.0508,"ASH1L","ATN1"
"1822","51412",0.1154,0.1333,0.0926,"ACTL6B","ATN1"
"1822","196528",0.1186,0.1313,0.1029,"ARID2","ATN1"
"1822","472",0.0701,0.0822,0.0357,"ATM","ATN1"
"1822","60",0.1048,0.1016,0.1011,"ACTB","ATN1"
"1822","8289",0.0952,0.1277,0.0462,"ARID1A","ATN1"
"1822","57492",0.1111,0.1339,0.0787,"ARID1B","ATN1"
"1822","80816",0.1167,0.125,0.1098,"ASXL3","ATN1"
"1822","55252",0.1016,0.0986,0.0833,"ASXL2","ATN1"
"1911","23135",0.0179,0.0286,0,"KDM6B","PHC1"
"1911","5062",0.0351,0.0541,0,"PAK2","PHC1"
"1911","9775",0.0517,0.0667,0,"EIF4A3","PHC1"
"1911","84148",0.0698,0.0769,0.0667,"KAT8","PHC1"
"1911","60",0.0602,0.086,0.0299,"ACTB","PHC1"
"1911","79813",0.0577,0.0707,0.037,"EHMT1","PHC1"
"1911","8085",0.0287,0.0411,0.0164,"KMT2D","PHC1"
"1911","57459",0.0571,0.0256,0.1071,"GATAD2B","PHC1"
"1911","79903",0.0526,0.0606,0,"NAA60","PHC1"
"1911","55193",0,0,0,"PBRM1","PHC1"
"1911","3054",0.0811,0.1579,0,"HCFC1","PHC1"
"1911","3720",0.0435,0.0588,0.0303,"JARID2","PHC1"
"1911","1789",0.0326,0.0377,0,"DNMT3B","PHC1"
"1911","55250",0.125,0.1667,0,"ELP2","PHC1"
"1911","7290",0.0347,0.0417,0.0213,"HIRA","PHC1"
"1911","2066",0.0143,0.025,0,"ERBB4","PHC1"
"1911","11113",0.45,0.4583,0.4286,"CIT","PHC1"
"1911","63035",0.0455,0.04,0.0625,"BCORL1","PHC1"
"1911","4683",0.0467,0.0308,0.0526,"NBN","PHC1"
"1911","3141",0.0612,0.0588,0,"HLCS","PHC1"
"1911","58508",0.0845,0.1333,0,"KMT2C","PHC1"
"1911","3192",0.1579,0.2121,0.0952,"HNRNPU","PHC1"
"1911","284058",0.0526,0.0642,0.0339,"KANSL1","PHC1"
"1911","26038",0.0233,0,0.0625,"CHD5","PHC1"
"1911","171023",0.0466,0.0614,0.0267,"ASXL1","PHC1"
"1911","7994",0.0455,0.0645,0.0299,"KAT6A","PHC1"
"1911","10943",0.0339,0.0645,0,"MSL3","PHC1"
"1911","8473",0.0857,0.0952,0.0833,"OGT","PHC1"
"1911","2074",0.0337,0.0368,0.0211,"ERCC6","PHC1"
"1911","64324",0.041,0.0583,0.0143,"NSD1","PHC1"
"1911","10013",0.02,0.0417,0,"HDAC6","PHC1"
"1911","51780",0.04,0.0345,0.0526,"KDM3B","PHC1"
"1911","51412",0.0543,0.0508,0.0345,"ACTL6B","PHC1"
"1911","11340",0.0526,0.0513,0,"EXOSC8","PHC1"
"1911","23028",0.0268,0.0312,0.0217,"KDM1A","PHC1"
"1911","10659",0.0526,0.08,0,"CELF2","PHC1"
