"disease_ontology_id_version","ndd_phenotype"
"OMIM:615889",1
"OMIM:614096",1
"OMIM:610006",1
"OMIM:203750",1
"MONDO:0001071",1
"OMIM:614105",1
"OMIM:617164",1
"OMIM:614654",1
"OMIM:600348",1
"OMIM:613076",1
"OMIM:617228",1
"OMIM:618237",1
"OMIM:616140",1
"OMIM:311900",1
"OMIM:300238",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0100062",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0100062",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:618737",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:618797",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:149400_2",0
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:601493_1",0
"OMIM:609452",0
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:214500",0
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:618286",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0100062",1
"OMIM:301024",1
"MONDO:0001071",1
"OMIM:618577",1
"OMIM:618381",1
"OMIM:618143",1
"OMIM:618374",1
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:617584",1
"OMIM:619273",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:604772",0
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:618774",1
"OMIM:619087",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:618354",1
"OMIM:618480",1
"OMIM:618659",1
"OMIM:618443",1
"OMIM:618460",1
"MONDO:0001071",1
"OMIM:618379",1
"MONDO:0002254",1
"OMIM:615777",1
"OMIM:618324",1
"OMIM:618325",1
"OMIM:264090",1
"OMIM:618268",1
"OMIM:618314",1
"OMIM:618036",0
"OMIM:618158",1
"OMIM:618150",0
"OMIM:618161",1
"OMIM:618253",1
"OMIM:618840",1
"OMIM:616509",0
"OMIM:618275",0
"OMIM:618569",1
"MONDO:0005258",1
"OMIM:619147",1
"OMIM:606220",1
"MONDO:0001071",1
"OMIM:618732",1
"MONDO:0001071",1
"OMIM:604391",1
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:616503",0
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:164745",1
"MONDO:0100062",1
"OMIM:618328",1
"MONDO:0001071",1
"OMIM:615768",1
"OMIM:618093",0
"MONDO:0005258",1
"MONDO:0005258",1
"MONDO:0001071",1
"OMIM:226960",1
"OMIM:618426",1
"MONDO:0001071",1
"MONDO:0020022",1
"OMIM:143100",0
"MONDO:0100062",1
"OMIM:613988",1
"OMIM:619075",1
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:616894",1
"MONDO:0001071",1
"OMIM:612932",0
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:614900",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:618505",1
"MONDO:0001071",1
"OMIM:619312",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:190320",1
"OMIM:104510",0
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:614131",0
"OMIM:617641",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:618779",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:618760",1
"MONDO:0001071",1
"OMIM:612794",0
"OMIM:613424_1",0
"OMIM:612098",0
"MONDO:0044970",1
"OMIM:616228",1
"OMIM:263210",0
"OMIM:618087",1
"OMIM:618346",1
"OMIM:615966",1
"OMIM:615918",1
"OMIM:618201",1
"OMIM:613845",1
"OMIM:617682",1
"OMIM:618500",1
"OMIM:618497",1
"OMIM:301026",1
"OMIM:221820",0
"OMIM:618476",1
"OMIM:618494",1
"OMIM:618846",1
"OMIM:618763",1
"OMIM:618748",1
"OMIM:618891",1
"OMIM:618425",1
"MONDO:0001071",1
"OMIM:618493",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:100100",0
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:614823",0
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:619561",1
"MONDO:0001071",1
"OMIM:235700",0
"OMIM:605285",0
"OMIM:617460",0
"MONDO:0044970",1
"OMIM:245450",1
"OMIM:614458",1
"OMIM:617102",1
"OMIM:277170",1
"OMIM:260565",1
"OMIM:617830",1
"OMIM:610498",1
"OMIM:610678",1
"OMIM:615595",1
"OMIM:615228",1
"OMIM:611390",1
"OMIM:616430",1
"OMIM:616539",1
"OMIM:616811",1
"OMIM:617872",1
"OMIM:617950",1
"OMIM:618378",1
"OMIM:617767",1
"OMIM:617120",1
"OMIM:618402",1
"OMIM:618295",1
"OMIM:618397",1
"OMIM:616602",1
"OMIM:208085",1
"MONDO:0002254",1
"OMIM:617729",1
"OMIM:617730",1
"OMIM:617731",1
"OMIM:618348",1
"OMIM:618349",1
"OMIM:274400",1
"OMIM:274900",1
"OMIM:274800",1
"OMIM:607200",1
"OMIM:613826",1
"OMIM:608194",0
"OMIM:616734",1
"OMIM:616734",1
"OMIM:277380",1
"OMIM:221750",1
"OMIM:616489",1
"OMIM:108720",0
"OMIM:108721",0
"OMIM:112310",0
"OMIM:150250",1
"OMIM:272460",0
"OMIM:609053",1
"OMIM:608022",1
"OMIM:615290",0
"OMIM:618291",1
"OMIM:615349",1
"OMIM:271640",1
"OMIM:613451",1
"OMIM:229100",1
"OMIM:616353",1
"OMIM:616371",0
"OMIM:270450_2",1
"OMIM:610199",1
"OMIM:268305",1
"OMIM:615643",1
"OMIM:618266",1
"OMIM:231550",1
"OMIM:617475",1
"OMIM:615651",1
"OMIM:605635",0
"MONDO:0005258",1
"OMIM:250220",1
"OMIM:619178",1
"OMIM:223900",1
"OMIM:615156",0
"OMIM:120433",1
"OMIM:600001",1
"OMIM:614475",0
"OMIM:614474",0
"OMIM:217095_5",0
"OMIM:187500_5",0
"OMIM:618652",1
"OMIM:618625",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:618580",1
"OMIM:618541",1
"OMIM:611490",0
"OMIM:166600",0
"OMIM:618658",1
"OMIM:618624",1
"OMIM:618587",1
"OMIM:618492",1
"OMIM:618504",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:619268",1
"OMIM:618622",1
"OMIM:619466",1
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:619060",1
"OMIM:618889",1
"OMIM:618108",1
"OMIM:614129",1
"OMIM:619405",1
"OMIM:212140",1
"OMIM:618404",1
"OMIM:618872",1
"OMIM:618729",1
"OMIM:618559",1
"OMIM:618950",1
"MONDO:0001071",1
"OMIM:613410",1
"OMIM:304110",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0005258",1
"MONDO:0001071",1
"MONDO:0005258",1
"OMIM:618142",1
"OMIM:618546",1
"OMIM:618709",1
"OMIM:618603",1
"OMIM:618590",1
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:242150",1
"OMIM:618699",1
"OMIM:618687",1
"OMIM:618688",1
"OMIM:301039",1
"OMIM:618929",1
"OMIM:618677",1
"OMIM:618644",1
"OMIM:618721",1
"OMIM:618653",1
"OMIM:618914",1
"MONDO:0100062",1
"OMIM:618730",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:618959",1
"OMIM:618646",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0100062",1
"MONDO:0100062",1
"OMIM:619503",1
"OMIM:615007",1
"OMIM:616592",1
"MONDO:0700096_1",0
"OMIM:228550",0
"OMIM:601812",1
"MONDO:0020022",1
"OMIM:617941",1
"OMIM:618619",1
"OMIM:618499",1
"MONDO:0001071",1
"OMIM:213000",1
"OMIM:616483",1
"OMIM:614800",1
"OMIM:618635",1
"OMIM:617820",1
"MONDO:0001071",1
"OMIM:618873",1
"OMIM:618824",1
"OMIM:618828",1
"OMIM:618805",1
"OMIM:618798_1",1
"OMIM:618845",1
"OMIM:618820",1
"OMIM:618775",1
"OMIM:618776",1
"MONDO:0100062",1
"OMIM:618741",1
"OMIM:618663",1
"OMIM:618770",1
"OMIM:613854",1
"OMIM:617396",1
"OMIM:618786",1
"MONDO:0001071",1
"MONDO:0005258",1
"OMIM:617119",1
"OMIM:301013",1
"MONDO:0001071",1
"OMIM:613987",1
"MONDO:0005258",1
"MONDO:0001071",1
"OMIM:618727",1
"OMIM:618870",1
"MONDO:0001071",1
"OMIM:613855",0
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:618761",1
"MONDO:0002254",1
"MONDO:0005258",1
"OMIM:618744",1
"OMIM:618766",1
"OMIM:618804",1
"MONDO:0005258",1
"MONDO:0005258",1
"MONDO:0005258",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:615361",0
"OMIM:145981",0
"MONDO:0001071",1
"OMIM:114290_2",0
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:615528_1",1
"OMIM:618792",1
"OMIM:618548",1
"OMIM:618768",1
"OMIM:618418",1
"OMIM:615491",1
"OMIM:615681",1
"OMIM:618859",1
"MONDO:0020022",1
"OMIM:618877",1
"MONDO:0001071",1
"OMIM:618829",1
"OMIM:618920",0
"OMIM:613951",1
"OMIM:607317",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:618970",1
"OMIM:618971",1
"MONDO:0002254",1
"OMIM:618916",1
"OMIM:618862",1
"OMIM:618879",1
"OMIM:618875",1
"OMIM:619323",1
"MONDO:0001071",1
"OMIM:614504",0
"OMIM:616625",0
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0044970",1
"MONDO:0001071",1
"OMIM:616038",1
"MONDO:0002254",1
"OMIM:300373",1
"MONDO:0001071",1
"OMIM:618974",1
"OMIM:617235",1
"OMIM:604187",0
"OMIM:258501",1
"OMIM:165300",0
"OMIM:618012",1
"OMIM:617403",1
"OMIM:250410",1
"OMIM:267000",1
"OMIM:245150",1
"OMIM:245800",0
"OMIM:215470",0
"OMIM:275400",1
"OMIM:612020",1
"OMIM:234500",1
"OMIM:222470",1
"OMIM:614069",1
"OMIM:616084",1
"OMIM:616959",0
"OMIM:266920",1
"OMIM:209885",1
"OMIM:200110",1
"OMIM:227260",0
"OMIM:605282",1
"OMIM:619314",1
"OMIM:203740",1
"MONDO:0001071",1
"OMIM:618160",1
"OMIM:619150",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0020022",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0044970",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0044970",1
"OMIM:613656",1
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:619260",1
"OMIM:608553",0
"OMIM:618910",1
"OMIM:619124",1
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:619123",1
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:619081",0
"OMIM:619090",1
"OMIM:616688",0
"OMIM:300261",1
"OMIM:619026",1
"OMIM:619027",0
"OMIM:273250",0
"OMIM:619179",1
"OMIM:169500",0
"OMIM:619522",1
"OMIM:619103",1
"OMIM:619092",1
"OMIM:619092",1
"OMIM:619143_1",1
"MONDO:0001071",1
"OMIM:619005",1
"OMIM:611376",0
"OMIM:618321",1
"OMIM:618947",1
"OMIM:128100",0
"OMIM:619318",1
"MONDO:0001071",1
"OMIM:604370_1",0
"OMIM:617883",1
"MONDO:0001071",1
"OMIM:619180",1
"OMIM:619264",1
"MONDO:0001071",1
"OMIM:619557",1
"MONDO:0005071",1
"OMIM:124480",1
"MONDO:0001071",1
"OMIM:602771",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:619475",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:615034",1
"MONDO:0005071",0
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:618185",1
"MONDO:0001071",1
"OMIM:615092",0
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:600059",0
"MONDO:0001071",1
"OMIM:619228",1
"MONDO:0001071",1
"OMIM:600740",0
"MONDO:0001071",1
"OMIM:609260",0
"OMIM:617087",0
"OMIM:601152",0
"MONDO:0001071",1
"OMIM:615344",0
"MONDO:0001071",1
"OMIM:607450",0
"OMIM:605676",0
"OMIM:615821",0
"OMIM:609638",0
"OMIM:612908",0
"MONDO:0700096_1",0
"OMIM:619291",1
"OMIM:619389",1
"OMIM:619527",1
"MONDO:0002254",1
"OMIM:619194",1
"MONDO:0001071",1
"OMIM:619149",1
"OMIM:617072",1
"OMIM:618430",1
"OMIM:615551",0
"OMIM:618484",0
"OMIM:617925",0
"MONDO:0044970",1
"MONDO:0005258",1
"OMIM:123570",0
"OMIM:300636",0
"OMIM:616329",0
"OMIM:614470_1",0
"OMIM:616684",0
"OMIM:617903",1
"MONDO:0001071",1
"OMIM:619426",1
"OMIM:619373",1
"MONDO:0001071",1
"OMIM:619229",1
"OMIM:619184",1
"OMIM:301058_1",1
"OMIM:619320",1
"OMIM:619325",1
"OMIM:619173",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:619286",1
"OMIM:619376",1
"OMIM:609306",0
"MONDO:0001071",1
"OMIM:142669",0
"OMIM:617974",0
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0005258",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:618360",1
"OMIM:611788",0
"OMIM:614042",0
"OMIM:613834",1
"OMIM:619255",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:618272",1
"OMIM:138800",0
"OMIM:601200",1
"OMIM:180295",0
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:619220",1
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:301044",1
"OMIM:618351",1
"OMIM:618179",1
"OMIM:617800",1
"OMIM:615414",1
"MONDO:0001071",1
"OMIM:608013",1
"OMIM:230800",0
"OMIM:230900",1
"OMIM:231000",1
"OMIM:231005",1
"OMIM:616230",1
"OMIM:607341_3",1
"MONDO:0001071",1
"OMIM:606438",0
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:618239",1
"OMIM:618249",1
"OMIM:301021",1
"OMIM:618251",1
"OMIM:619003",1
"OMIM:619170",1
"OMIM:619167",1
"OMIM:615160",1
"OMIM:615824",1
"OMIM:616111",1
"OMIM:614053",1
"OMIM:618683",1
"OMIM:608908",0
"OMIM:616501",1
"OMIM:619065",1
"OMIM:618857_2",1
"OMIM:613038_1",1
"OMIM:601777_2",0
"OMIM:151600_1",0
"OMIM:146700_1",0
"OMIM:202650_2",1
"OMIM:614844_3",1
"OMIM:149400_1",0
"OMIM:301058_2",1
"OMIM:300958_1",1
"OMIM:225750_1",1
"OMIM:206700_1",1
"MONDO:0002254",1
"OMIM:619012",1
"OMIM:619423",1
"OMIM:619512",1
"OMIM:619517",1
"OMIM:619493",1
"OMIM:619467",1
"OMIM:619548",1
"OMIM:619472",1
"OMIM:619451",1
"OMIM:619504",1
"OMIM:619435",1
"MONDO:0019056",1
"OMIM:619196",1
"OMIM:618447",0
"MONDO:0001071",1
"OMIM:619122",1
"OMIM:616005",1
"OMIM:615214",0
"MONDO:0002254",1
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:619488",1
"MONDO:0001071",1
"MONDO:0044970",1
"OMIM:619328",1
"OMIM:614706",1
"MONDO:0019056",0
"OMIM:619125",1
"OMIM:618482",1
"OMIM:606070",0
"MONDO:0001071",1
"OMIM:105400_1",0
"OMIM:618598",1
"MONDO:0005258",1
"MONDO:0001071",1
"OMIM:614416",1
"OMIM:617394",1
"OMIM:616217",0
"OMIM:610212",0
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:619422",1
"OMIM:617145",1
"OMIM:167250",0
"OMIM:617158",0
"OMIM:616437",0
"OMIM:616053",0
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:176000_1",0
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:619057",1
"OMIM:619025",1
"OMIM:618958",1
"OMIM:618951",1
"OMIM:618851",1
"OMIM:618838",1
"OMIM:619340",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:619352",1
"OMIM:618176",1
"MONDO:0001071",1
"OMIM:619131",1
"OMIM:208100",1
"MONDO:0001071",1
"OMIM:618265",1
"MONDO:0001071",1
"OMIM:614418",1
"OMIM:614417_1",0
"MONDO:0005258",1
"MONDO:0001071",1
"OMIM:617661",1
"OMIM:617660",1
"MONDO:0001071",1
"OMIM:616531",1
"OMIM:616507",1
"OMIM:619185",1
"MONDO:0002254",1
"OMIM:619580",1
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:619333",1
"MONDO:0100062",1
"MONDO:0020022",1
"MONDO:0020022",1
"MONDO:0020022",1
"OMIM:616280",0
"OMIM:615486",0
"MONDO:0001071",1
"OMIM:619121",1
"MONDO:0002254",1
"OMIM:232500",0
"OMIM:263570",0
"MONDO:0005258",1
"MONDO:0001071",1
"OMIM:613882",0
"OMIM:245600",1
"MONDO:0005066",1
"OMIM:619585",0
"OMIM:619582",1
"MONDO:0005258",1
"OMIM:612999",0
"OMIM:614858",0
"OMIM:617156",1
"OMIM:168000",0
"OMIM:171300_2",0
"MONDO:0005066",1
"OMIM:124900",0
"MONDO:0002254",1
"OMIM:617967",1
"OMIM:619476",1
"OMIM:619479",1
"OMIM:615945",0
"MONDO:0020022",1
"OMIM:300438",1
"OMIM:619406",1
"OMIM:616045",1
"MONDO:0001071",1
"OMIM:615515",0
"MONDO:0002254",1
"OMIM:618056",1
"OMIM:619609",1
"MONDO:0002254",1
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:619562",1
"MONDO:0002254",1
"OMIM:301068",0
"MONDO:0020022",1
"OMIM:619814",1
"OMIM:619708",0
"OMIM:619615",0
"MONDO:0001071",1
"OMIM:619761",1
"OMIM:619762",1
"OMIM:614327",0
"OMIM:619775",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0002254",1
"OMIM:619605",1
"OMIM:619742",1
"MONDO:0005071",1
"OMIM:619606",1
"OMIM:619758",1
"OMIM:619575",1
"MONDO:0002254",1
"MONDO:0002254",1
"OMIM:618974",1
"OMIM:619694",1
"OMIM:619725",1
"OMIM:619639",1
"OMIM:619743_1",1
"OMIM:619743_2",1
"OMIM:619797",1
"OMIM:619777",1
"OMIM:619720",1
"OMIM:619721",1
"OMIM:619641",1
"OMIM:619717",1
"OMIM:619688",1
"OMIM:619621",1
"OMIM:619616",1
"OMIM:619735",1
"OMIM:619745",1
"OMIM:619769",1
"OMIM:619690",1
"OMIM:619737",1
"OMIM:619701",1
"OMIM:617933",1
"OMIM:619695",1
"MONDO:0002254",1
"MONDO:0002254",1
"MONDO:0002254",0
"OMIM:617781",0
"MONDO:0019046",1
"MONDO:0002254",1
"MONDO:0002254",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:619681",1
"MONDO:0005071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0002254",1
"OMIM:244200",0
"MONDO:0001071",1
"MONDO:0005066",1
"MONDO:0002254",1
"OMIM:254900",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0005066",1
"MONDO:0001071",1
"MONDO:0020022",1
"MONDO:0020022",1
"MONDO:0001071",1
"OMIM:615198",1
"OMIM:619719",1
"OMIM:619297",1
"OMIM:619602",1
"OMIM:619293",1
"OMIM:300614",0
"OMIM:300232",1
"MONDO:0001071",1
"MONDO:0044970",1
"OMIM:617080",0
"OMIM:618364",0
"MONDO:0100062",1
"MONDO:0020022",1
"OMIM:616436",0
"MONDO:0005258",1
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:620065",1
"OMIM:620066",1
"OMIM:620024",1
"OMIM:619972",1
"OMIM:619966",1
"OMIM:619847",1
"OMIM:620072",1
"OMIM:620021",1
"OMIM:619876",1
"OMIM:620023",1
"OMIM:301076",1
"OMIM:620027",1
"OMIM:619833",1
"OMIM:619910",1
"OMIM:619989",1
"OMIM:619908",1
"OMIM:620012",1
"OMIM:619913",1
"OMIM:619884",1
"OMIM:619881",1
"OMIM:619983",1
"OMIM:619873",1
"OMIM:619959",1
"OMIM:619955",1
"OMIM:619964",1
"OMIM:619880",1
"OMIM:619970",1
"OMIM:619971",1
"OMIM:619680",1
"OMIM:619895",1
"OMIM:619869",1
"OMIM:620028",1
"OMIM:620033",1
"OMIM:619844",1
"OMIM:619687_2",1
"OMIM:301066",1
"OMIM:619841",1
"MONDO:0001071",1
"MONDO:0002254",1
"MONDO:0002254",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0002254",1
"MONDO:0002254",1
"MONDO:0002254",0
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:619188",1
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:620070",1
"OMIM:617721",0
"OMIM:619692",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:618567",1
"MONDO:0002254",1
"MONDO:0005071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0005071",1
"MONDO:0001071",1
"MONDO:0002254",1
"MONDO:0002254",1
"OMIM:619595",1
"MONDO:0001071",1
"OMIM:619135",1
"OMIM:618608",1
"MONDO:0002254",1
"MONDO:0005258",1
"OMIM:619480",1
"OMIM:619862",1
"OMIM:300998",1
"OMIM:619957",1
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:618292",1
"OMIM:619911",1
"OMIM:617493",1
"MONDO:0001071",1
"OMIM:618332",1
"OMIM:618333",1
"OMIM:615530",0
"OMIM:610474_2",1
"OMIM:309350",0
"OMIM:311300",0
"OMIM:182230_6",1
"OMIM:300438",1
"OMIM:617772",0
"OMIM:148200",0
"OMIM:300486",1
"OMIM:614332",1
"OMIM:300424",0
"MONDO:0002254",1
"MONDO:0001071",1
"MONDO:0044970",1
"OMIM:614741",1
"MONDO:0002254",1
"MONDO:0001071",1
"MONDO:0005071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0100062",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0002254",1
"OMIM:614076",1
"MONDO:0001071",1
"OMIM:619076",1
"OMIM:619072",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:616413",0
"MONDO:0005071",1
"MONDO:0001071",1
"MONDO:0002254",0
"OMIM:112600_1",0
"OMIM:617877",1
"OMIM:619383",1
"MONDO:0005071",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0001071",1
"OMIM:619922",1
"MONDO:0100062",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0005071",1
"MONDO:0001071",1
"OMIM:224500",1
"MONDO:0020022",1
"MONDO:0001071",1
"MONDO:0001071",1
"MONDO:0002254",0
"OMIM:608703",0
"MONDO:0001071",1
"MONDO:0005071",1
"OMIM:182170",1
"OMIM:616854",1
"OMIM:618992",1
"MONDO:0002254",0
"OMIM:618434",0
"MONDO:0002254",1
"OMIM:149730",0
"OMIM:620192",0
"OMIM:214800",1
"OMIM:307000",1
"OMIM:303350",1
"OMIM:109400",0
"OMIM:612164_1",1
"OMIM:300491",1
"OMIM:193003",1
"OMIM:620343",0
"OMIM:155255_4",0
"OMIM:620313",1
"OMIM:620314",1
"OMIM:620315",1
"OMIM:603896",1
"OMIM:300495_2",1
"OMIM:115000",0
"OMIM:620312",1
"OMIM:620359",1
"OMIM:620210",1
"OMIM:301094",1
"OMIM:620316",1
"OMIM:620250",1
"OMIM:620270",1
"OMIM:620326",1
"OMIM:616462",1
"OMIM:620371",1
"OMIM:613070",1
"OMIM:620185",1
"OMIM:620184",1
"OMIM:617050",1
"OMIM:620094",1
"OMIM:301107",1
"OMIM:620317",1
"OMIM:620327",1
"OMIM:620243",1
"OMIM:620075",1
"OMIM:620086",1
"OMIM:620269",1
"OMIM:620141",1
"OMIM:620358",1
"OMIM:620167",1
"OMIM:620305",1
"OMIM:257400",0
"OMIM:620303",0
"OMIM:620149",1
"OMIM:619950",1
"OMIM:619759",1
