"Columna","Fila","Damerau_Levenshtein","Jaccard","Cosine","Hamming","Sorensen_Dice","Jaro_Winkler"
"7319","55148",3.4578,0.4217,0.1549,3.506,0.1877,0.1126
"60","7874",3.6392,0.4107,0.1634,3.7342,0.1941,0.1166
"51412","7874",3.6835,0.4132,0.1698,3.8228,0.196,0.1176
"23394","7874",3.6488,0.4234,0.1687,3.75,0.2,0.12
"8289","7874",3.5843,0.4203,0.1631,3.6854,0.1943,0.1166
"57492","7874",3.6065,0.4213,0.1643,3.7548,0.1958,0.1175
"196528","7874",3.6311,0.4182,0.1686,3.7573,0.1987,0.1192
"55870","7874",3.5758,0.4105,0.1598,3.6364,0.188,0.1128
"171023","7874",3.6359,0.4146,0.1709,3.75,0.1967,0.118
"55252","7874",3.2273,0.3767,0.1411,3.3788,0.1785,0.1071
"80816","7874",3.566,0.3925,0.1548,3.7264,0.1898,0.1139
"472","7874",3.6194,0.411,0.1655,3.8134,0.1951,0.1171
"1822","7874",3.6316,0.4128,0.157,3.8105,0.196,0.1176
"545","7874",3.7024,0.442,0.1812,3.7976,0.206,0.1236
"546","7874",3.6667,0.4302,0.1701,3.789,0.2003,0.1202
"8314","7874",3.7368,0.4233,0.1652,3.924,0.2009,0.1205
"9031","7874",3.5645,0.4254,0.1661,3.6882,0.1957,0.1174
"54880","7874",3.5907,0.4053,0.1533,3.6736,0.1906,0.1144
"63035","7874",3.5455,0.4121,0.1565,3.7424,0.1935,0.1161
"2186","7874",3.5467,0.4053,0.1504,3.6133,0.1868,0.1121
"672","7874",3.8133,0.4357,0.1711,3.9458,0.2035,0.1221
"23476","7874",3.5735,0.406,0.1584,3.7132,0.1924,0.1154
"7862","7874",3.6667,0.4139,0.17,3.7576,0.194,0.1164
"54014","7874",3.9697,0.4172,0.2193,4.0455,0.2213,0.1328
"254065","7874",3.4394,0.4154,0.1499,3.5758,0.1885,0.1131
"990","7874",3.5152,0.3935,0.1518,3.5606,0.1858,0.1115
"1020","7874",3.6061,0.4242,0.1665,3.6667,0.1968,0.1181
"10659","7874",3.2273,0.3679,0.1733,3.303,0.1861,0.1117
"1105","7874",3.6061,0.4296,0.1805,3.6212,0.1996,0.1198
"1106","7874",3.7568,0.4071,0.1919,3.8784,0.2085,0.1251
"1107","7874",3.6515,0.4387,0.1817,3.7727,0.2039,0.1223
"1108","7874",3.4091,0.3658,0.1337,3.5303,0.1735,0.1041
"26038","7874",3.4545,0.4386,0.1634,3.5455,0.1934,0.116
"55636","7874",3.6309,0.4205,0.1694,3.6996,0.1982,0.1189
"57680","7874",3.6146,0.4229,0.164,3.75,0.1943,0.1171
"11113","7874",3.6061,0.3935,0.1635,3.7121,0.192,0.1152
"286204","7874",3.803,0.4171,0.1926,3.8939,0.2093,0.1256
"1387","7874",3.5954,0.4191,0.1701,3.7023,0.1989,0.1193
"1457","7874",3.5758,0.4163,0.1537,3.6818,0.1921,0.1152
"1487","7874",3.5806,0.4309,0.1678,3.671,0.1974,0.1185
"8452","7874",3.7879,0.4354,0.1883,3.8636,0.2077,0.1246
"8450","7874",3.5488,0.4167,0.1628,3.622,0.1947,0.1168
"1642","7874",3.5606,0.4304,0.1567,3.6212,0.1955,0.1173
"1660","7874",3.803,0.4425,0.191,3.9091,0.2082,0.1249
"1788","7874",3.6838,0.4284,0.175,3.8462,0.1988,0.1193
"1789","7874",3.5455,0.418,0.1659,3.6623,0.189,0.1134
"5977","7874",3.5049,0.4181,0.1741,3.6505,0.1975,0.1185
"8726","7874",3.5606,0.4085,0.161,3.6515,0.1911,0.1146
"79813","7874",3.5238,0.397,0.1623,3.7279,0.1927,0.1156
"9775","7874",3.7273,0.4306,0.1662,3.8333,0.1933,0.116
"55250","7874",3.6212,0.416,0.1778,3.697,0.1978,0.1187
"26610","7874",3.5909,0.4302,0.161,3.6667,0.1942,0.1165
"2033","7874",3.6397,0.421,0.1685,3.753,0.1969,0.1181
"2066","7874",4,0.4227,0.1796,4.0909,0.2063,0.1238
"2074","7874",3.5698,0.4169,0.1639,3.6357,0.1919,0.1152
"23404","7874",3.697,0.4049,0.1526,3.7576,0.1871,0.1123
"51010","7874",3.6818,0.437,0.1694,3.7879,0.1956,0.1173
"56915","7874",3.5606,0.4047,0.16,3.7273,0.1881,0.1129
"11340","7874",3.4848,0.3722,0.1476,3.6061,0.177,0.1062
"5393","7874",3.2424,0.3892,0.1646,3.2727,0.1859,0.1116
"2146","7874",3.6869,0.4352,0.1763,3.8485,0.2051,0.123
"79068","7874",3.5606,0.3845,0.1596,3.6667,0.1841,0.1105
"57459","7874",3.5455,0.4016,0.1549,3.6818,0.1957,0.1174
"3054","7874",3.4545,0.3796,0.1551,3.6364,0.1869,0.1122
"9759","7874",3.5929,0.4324,0.175,3.6991,0.2,0.12
"10013","7874",3.4848,0.3865,0.15,3.6364,0.177,0.1062
"55869","7874",3.5294,0.4312,0.1612,3.625,0.1946,0.1168
"7290","7874",3.5191,0.424,0.165,3.5954,0.1941,0.1165
"3141","7874",3.6818,0.4144,0.1739,3.7879,0.1962,0.1184
"3192","7874",3.2879,0.379,0.1476,3.4848,0.1812,0.1087
"10075","7874",3.519,0.4281,0.163,3.6076,0.1918,0.1151
"8518","7874",3.3788,0.4116,0.1643,3.4848,0.1904,0.1146
"3720","7874",3.5303,0.4092,0.1516,3.6515,0.1877,0.1126
"221037","7874",3.5191,0.424,0.165,3.5954,0.1941,0.1165
"284058","7874",3.6481,0.4245,0.1712,3.7716,0.1973,0.1184
"10524","7874",3.803,0.4578,0.1919,3.8788,0.2121,0.1272
"7994","7874",3.5583,0.4193,0.169,3.6333,0.1932,0.1159
"23522","7874",3.5421,0.4136,0.1661,3.6449,0.192,0.1152
"84148","7874",3.6061,0.4068,0.1476,3.7424,0.1871,0.1122
"23028","7874",3.7526,0.4164,0.1717,3.8866,0.1987,0.1192
"51780","7874",3.697,0.4297,0.1667,3.8182,0.1982,0.1189
"23030","7874",3.3636,0.4145,0.1499,3.5455,0.1849,0.111
"5927","7874",3.5303,0.4093,0.1454,3.6061,0.1809,0.1086
"10765","7874",3.5758,0.4062,0.1731,3.6818,0.2002,0.1201
"8242","7874",3.3088,0.4108,0.1532,3.4265,0.1844,0.1106
"7403","7874",3.6432,0.416,0.1677,3.7303,0.1965,0.1179
"23135","7874",3.3636,0.3931,0.1455,3.4697,0.1847,0.1108
"4297","7874",3.7115,0.4523,0.1772,3.8269,0.2043,0.1226
"9757","7874",3.6329,0.407,0.1615,3.7595,0.1911,0.1147
"58508","7874",3.4848,0.389,0.1478,3.5455,0.1818,0.1091
"8085","7874",3.658,0.4259,0.1702,3.7546,0.1976,0.1186
"55904","7874",3.5758,0.4345,0.1768,3.6818,0.2056,0.1234
"81887","7874",3.5,0.4002,0.1696,3.6061,0.1943,0.1166
"6885","7874",3.6883,0.4389,0.1645,3.7987,0.2006,0.1204
"55777","7874",3.6354,0.4258,0.1631,3.7083,0.195,0.117
"4204","7874",3.7148,0.4361,0.1793,3.8438,0.204,0.1224
"10943","7874",3.5606,0.4025,0.1498,3.697,0.1874,0.1124
"79903","7874",3.4394,0.4,0.1485,3.5909,0.1823,0.1094
"4683","7874",3.6915,0.4037,0.1573,3.883,0.1934,0.1161
"25836","7874",3.5838,0.4314,0.1696,3.6705,0.1988,0.1193
"64324","7874",3.5351,0.411,0.1625,3.6919,0.1922,0.1153
"84081","7874",3.6212,0.4261,0.1738,3.6818,0.1973,0.1184
"54888","7874",3.6143,0.4133,0.1607,3.7,0.1913,0.115
"221078","7874",3.5606,0.4168,0.1561,3.6364,0.192,0.1152
"8473","7874",3.5909,0.432,0.1678,3.6667,0.1976,0.1185
"5062","7874",3.4848,0.408,0.1523,3.6212,0.1913,0.1148
"55193","7874",3.8333,0.47,0.1947,3.8939,0.2137,0.1282
"7703","7874",3.6585,0.4269,0.1626,3.7805,0.1966,0.1179
"54704","7874",3.697,0.4265,0.18,3.8182,0.2035,0.1221
"1911","7874",3.4545,0.4051,0.1587,3.5606,0.1921,0.1153
"51317","7874",3.4697,0.4315,0.1514,3.5758,0.1818,0.1091
"23133","7874",3.5758,0.4326,0.1774,3.6061,0.2,0.12
"55023","7874",3.5606,0.4231,0.1543,3.6515,0.1917,0.115
"23126","7874",3.528,0.4113,0.158,3.646,0.1924,0.1154
"10891","7874",3.8182,0.4225,0.1793,3.9848,0.2026,0.1215
"5515","7874",3.6667,0.4219,0.1648,3.803,0.1967,0.118
"10084","7874",3.4,0.4201,0.1645,3.4267,0.1888,0.1133
"59336","7874",3.6061,0.4089,0.1567,3.7424,0.1896,0.1138
"5591","7874",3.5909,0.3942,0.165,3.7424,0.1919,0.1151
"54496","7874",3.7079,0.4306,0.1708,3.809,0.202,0.1212
"22827","7874",3.6905,0.4151,0.1668,3.8274,0.1984,0.1191
"10743","7874",3.5538,0.4111,0.1561,3.6559,0.1896,0.1139
"27316","7874",3.5455,0.4401,0.1668,3.6515,0.1996,0.1197
"51132","7874",3.6364,0.4288,0.1604,3.7727,0.1952,0.1171
"165918","7874",3.8939,0.4351,0.1892,3.9697,0.2092,0.1255
"6045","7874",3.5909,0.4375,0.1923,3.6364,0.2038,0.1223
"6197","7874",3.5194,0.4232,0.17,3.5969,0.1967,0.118
"51319","7874",3.2424,0.3673,0.133,3.3636,0.1736,0.1042
"23314","7874",3.6954,0.4269,0.1664,3.8146,0.2022,0.1213
"6418","7874",3.4848,0.4142,0.159,3.5909,0.1862,0.1117
"9739","7874",3.3636,0.3764,0.1416,3.4848,0.1755,0.1053
"23067","7874",3.6515,0.4204,0.1693,3.7879,0.1981,0.1188
"29072","7874",3.3433,0.4077,0.1572,3.4328,0.1854,0.1113
"55209","7874",3.4776,0.4168,0.159,3.5522,0.1883,0.113
"23451","7874",3.7727,0.4049,0.1696,3.9091,0.2049,0.1229
"25942","7874",3.6987,0.4205,0.1677,3.8141,0.1982,0.1189
"23309","7874",3.7727,0.4271,0.1695,3.9242,0.2035,0.1221
"6595","7874",3.5974,0.4083,0.1601,3.7792,0.1925,0.1155
"6597","7874",3.6813,0.4162,0.1664,3.7692,0.1953,0.1172
"6598","7874",3.6126,0.4058,0.1644,3.7487,0.1922,0.1153
"6599","7874",3.6061,0.4205,0.1557,3.7727,0.1947,0.1168
"6601","7874",3.625,0.4273,0.1717,3.775,0.2002,0.1201
"6602","7874",3.6,0.4153,0.1623,3.7529,0.1939,0.1163
"6603","7874",3.6818,0.4152,0.1642,3.7727,0.1959,0.1175
"6605","7874",3.6839,0.4091,0.1623,3.8129,0.1942,0.1165
"23013","7874",3.5613,0.4042,0.1528,3.6903,0.1909,0.1145
"8405","7874",3.5278,0.4129,0.1674,3.6667,0.1936,0.1162
"10847","7874",3.4922,0.4182,0.1582,3.5781,0.1891,0.1134
"11198","7874",3.4848,0.4122,0.1638,3.5606,0.1914,0.1148
"51111","7874",3.7576,0.4043,0.1692,3.9545,0.1997,0.121
"23512","7874",3.7424,0.4282,0.1674,3.8182,0.1962,0.1177
"6872","7874",3.5893,0.4165,0.1661,3.7143,0.1931,0.1159
"6873","7874",3.5758,0.4012,0.1744,3.6667,0.1923,0.1154
"6874","7874",3.6931,0.4281,0.1734,3.8416,0.2039,0.1224
"6878","7874",3.5391,0.4362,0.162,3.6609,0.1978,0.1187
"129685","7874",3.9394,0.425,0.1798,4.0152,0.2063,0.1238
"79718","7874",3.7273,0.4176,0.1722,3.8264,0.1992,0.1195
"200424","7874",3.4848,0.4244,0.1499,3.6212,0.1901,0.1141
"11011","7874",3.5455,0.4009,0.1524,3.6667,0.1898,0.1139
"8295","7874",3.4878,0.3991,0.1566,3.5976,0.1871,0.1122
"11338","7874",3.5455,0.4235,0.1613,3.6364,0.1943,0.1166
"7319","7874",3.6024,0.4186,0.1667,3.7108,0.1978,0.1187
"55148","7874",3.5758,0.4142,0.1593,3.6667,0.1878,0.1127
"60","7443",3.5759,0.4139,0.1649,3.6456,0.1922,0.1155
"51412","7443",3.481,0.4148,0.1658,3.5063,0.1865,0.1119
"23394","7443",3.6607,0.4126,0.1651,3.744,0.1923,0.1154
"8289","7443",3.6067,0.4293,0.1737,3.7079,0.1959,0.1175
"57492","7443",3.5097,0.4188,0.1682,3.6258,0.1911,0.1147
"196528","7443",3.6214,0.4329,0.1732,3.7087,0.1976,0.1185
"55870","7443",3.6203,0.423,0.1655,3.7215,0.1974,0.1184
"171023","7443",3.6304,0.4265,0.1737,3.7609,0.1959,0.1176
"55252","7443",3.443,0.4095,0.1633,3.519,0.1848,0.1109
"80816","7443",3.4245,0.4046,0.157,3.5472,0.1885,0.1131
"472","7443",3.7612,0.4186,0.1721,3.8806,0.1968,0.1181
"1822","7443",3.6,0.4187,0.1577,3.7684,0.1891,0.1134
"545","7443",3.4524,0.4116,0.159,3.5357,0.1867,0.112
"546","7443",3.6076,0.4244,0.1662,3.7131,0.1947,0.1169
"8314","7443",3.7778,0.4251,0.1717,3.9123,0.1957,0.1174
"9031","7443",3.629,0.4078,0.1651,3.7527,0.1888,0.1133
"54880","7443",3.6736,0.4235,0.1639,3.7668,0.1918,0.1151
"63035","7443",3.6456,0.4211,0.1507,3.7595,0.1912,0.1147
"2186","7443",3.6456,0.4291,0.1675,3.7722,0.1937,0.1162
"672","7443",3.5843,0.4091,0.1582,3.6928,0.1876,0.1126
"23476","7443",3.6103,0.4044,0.1549,3.7353,0.1885,0.1131
"7862","7443",3.6582,0.4202,0.1699,3.7468,0.1969,0.1182
"54014","7443",4,0.4193,0.2319,4.0633,0.2229,0.1337
"254065","7443",3.6456,0.4445,0.1789,3.7089,0.2046,0.1228
"990","7443",3.6962,0.3997,0.1632,3.7848,0.1912,0.1147
"1020","7443",3.6962,0.4409,0.191,3.8101,0.2067,0.124
"10659","7443",3.6456,0.4162,0.1821,3.8101,0.1977,0.1186
"1105","7443",3.8608,0.4227,0.186,3.9747,0.2027,0.1216
"1106","7443",3.4684,0.4003,0.1736,3.5696,0.1925,0.1155
"1107","7443",3.7468,0.4361,0.18,3.7848,0.2012,0.1207
"1108","7443",3.5316,0.4308,0.1622,3.6203,0.1939,0.1163
"26038","7443",3.7089,0.4349,0.1628,3.7342,0.1922,0.1153
"55636","7443",3.6052,0.427,0.1691,3.691,0.1934,0.116
"57680","7443",3.6354,0.404,0.1676,3.7812,0.1919,0.1155
"11113","7443",3.6582,0.4228,0.181,3.7848,0.1988,0.1193
"286204","7443",3.7215,0.4174,0.1996,3.8734,0.205,0.123
"1387","7443",3.6947,0.4274,0.1729,3.813,0.1993,0.1196
"1457","7443",3.6203,0.4154,0.1628,3.7468,0.1878,0.1127
"1487","7443",3.5097,0.425,0.168,3.5871,0.1959,0.1176
"8452","7443",3.8987,0.4444,0.2031,3.9747,0.2135,0.1281
"8450","7443",3.4268,0.404,0.157,3.5,0.1845,0.1107
"1642","7443",3.7342,0.4258,0.1613,3.7848,0.197,0.1182
"1660","7443",3.7468,0.4154,0.1805,3.8354,0.1985,0.1191
"1788","7443",3.8376,0.4467,0.1823,3.9231,0.2061,0.1237
"1789","7443",3.7215,0.433,0.1748,3.8734,0.196,0.1176
"5977","7443",3.6311,0.4469,0.1825,3.6893,0.2047,0.1228
"8726","7443",3.5316,0.4271,0.1606,3.557,0.1922,0.1153
"79813","7443",3.619,0.4086,0.1587,3.7143,0.1897,0.1138
"9775","7443",3.7089,0.4252,0.162,3.8354,0.1944,0.1167
"55250","7443",3.7595,0.4266,0.1801,3.8481,0.199,0.1194
"26610","7443",3.6582,0.4209,0.1616,3.7215,0.1934,0.116
"2033","7443",3.7206,0.4267,0.1723,3.8178,0.1969,0.1181
"2066","7443",3.6203,0.3964,0.1669,3.7722,0.1884,0.113
"2074","7443",3.6705,0.4386,0.1785,3.7597,0.2008,0.1205
"23404","7443",3.7595,0.4257,0.1774,3.8481,0.2042,0.1225
"51010","7443",3.3544,0.3722,0.1535,3.4304,0.1731,0.1039
"56915","7443",3.4557,0.409,0.1658,3.5063,0.1873,0.1124
"11340","7443",3.3797,0.4029,0.1724,3.443,0.1846,0.1107
"5393","7443",3.5696,0.4205,0.1781,3.6329,0.1985,0.1191
"2146","7443",3.596,0.4323,0.1701,3.7475,0.1976,0.1185
"79068","7443",3.4557,0.4208,0.1597,3.5696,0.1913,0.1148
"57459","7443",3.6329,0.4326,0.168,3.6962,0.1976,0.1185
"3054","7443",3.5316,0.4136,0.1721,3.6709,0.1882,0.1129
"9759","7443",3.5752,0.4122,0.1644,3.6991,0.1884,0.113
"10013","7443",3.5823,0.4276,0.1549,3.6582,0.1909,0.1145
"55869","7443",3.5662,0.4134,0.1569,3.6765,0.1872,0.1123
"7290","7443",3.6489,0.4111,0.1612,3.7328,0.1921,0.1153
"3141","7443",3.6962,0.4296,0.1844,3.7975,0.2011,0.1215
"3192","7443",3.519,0.4118,0.1697,3.5443,0.1868,0.1121
"10075","7443",3.519,0.4208,0.1573,3.5949,0.1859,0.1115
"8518","7443",3.6456,0.4227,0.1675,3.6962,0.1944,0.1171
"3720","7443",3.6329,0.4458,0.1731,3.6709,0.2019,0.1211
"221037","7443",3.6489,0.4111,0.1612,3.7328,0.1921,0.1153
"284058","7443",3.5864,0.4121,0.1621,3.7037,0.1917,0.115
"10524","7443",3.6962,0.4275,0.1753,3.8481,0.1982,0.1189
"7994","7443",3.75,0.4258,0.1772,3.8583,0.2002,0.1201
"23522","7443",3.6262,0.4161,0.1603,3.7757,0.1867,0.112
"84148","7443",3.6329,0.4322,0.1597,3.6709,0.193,0.1158
"23028","7443",3.7526,0.4294,0.1738,3.8454,0.1967,0.118
"51780","7443",3.5949,0.4162,0.169,3.6582,0.1955,0.1173
"23030","7443",3.6076,0.4221,0.1574,3.7342,0.1869,0.1122
"5927","7443",3.7215,0.4291,0.1713,3.8354,0.1961,0.1177
"10765","7443",3.6835,0.427,0.1745,3.7722,0.1989,0.1193
"8242","7443",3.6076,0.4436,0.1677,3.6962,0.1948,0.1169
"7403","7443",3.5892,0.4286,0.1721,3.6805,0.1961,0.1177
"23135","7443",3.5316,0.4045,0.1594,3.6709,0.191,0.1146
"4297","7443",3.6442,0.4253,0.1704,3.6923,0.199,0.1194
"9757","7443",3.3291,0.3869,0.1583,3.3544,0.1806,0.1084
"58508","7443",3.5316,0.4019,0.1594,3.7722,0.1884,0.113
"8085","7443",3.684,0.43,0.1747,3.7844,0.1996,0.1198
"55904","7443",3.8734,0.4226,0.1864,3.9747,0.2061,0.1237
"81887","7443",3.4051,0.4124,0.1658,3.481,0.1871,0.1123
"6885","7443",3.6234,0.4201,0.1688,3.7208,0.196,0.1176
"55777","7443",3.6875,0.4348,0.1655,3.7917,0.1968,0.1181
"4204","7443",3.8008,0.4316,0.1844,3.9219,0.2025,0.1216
"10943","7443",3.5823,0.4162,0.1733,3.6709,0.1918,0.1151
"79903","7443",3.5063,0.4097,0.1603,3.6076,0.187,0.1122
"4683","7443",3.5638,0.4274,0.1753,3.6277,0.1977,0.1186
"25836","7443",3.6127,0.414,0.1597,3.763,0.1906,0.1144
"64324","7443",3.6595,0.4311,0.1727,3.773,0.1996,0.1198
"84081","7443",3.6709,0.4447,0.1779,3.7468,0.1999,0.1199
"54888","7443",3.6429,0.4332,0.1642,3.6786,0.1963,0.118
"221078","7443",3.4557,0.411,0.1584,3.5443,0.1879,0.1128
"8473","7443",3.7089,0.4592,0.1737,3.7722,0.2044,0.1227
"5062","7443",3.7215,0.4136,0.1573,3.8228,0.1906,0.1144
"55193","7443",3.7342,0.4686,0.2011,3.7848,0.2074,0.1244
"7703","7443",3.439,0.4156,0.1595,3.5244,0.1898,0.1139
"54704","7443",3.5696,0.4235,0.1809,3.6835,0.1997,0.1198
"1911","7443",3.5823,0.4139,0.1711,3.6582,0.1951,0.1171
"51317","7443",3.5823,0.4188,0.1557,3.6709,0.192,0.1152
"23133","7443",3.7342,0.4386,0.1894,3.8481,0.2031,0.1219
"55023","7443",3.5823,0.4191,0.1558,3.6962,0.1898,0.1139
"23126","7443",3.6584,0.411,0.1633,3.764,0.1928,0.1157
"10891","7443",3.8101,0.4224,0.1758,3.9494,0.1976,0.1185
"5515","7443",3.5063,0.392,0.1643,3.6835,0.1851,0.1111
"10084","7443",3.6456,0.4441,0.1728,3.7595,0.2029,0.1218
"59336","7443",3.5063,0.4023,0.1675,3.6456,0.1888,0.1133
"5591","7443",3.7595,0.433,0.1813,3.8228,0.2053,0.1232
"54496","7443",3.7191,0.4407,0.1828,3.7865,0.2011,0.1207
"22827","7443",3.631,0.4223,0.1715,3.756,0.1969,0.1183
"10743","7443",3.8333,0.4402,0.1745,3.9032,0.2028,0.1218
"27316","7443",3.6076,0.4285,0.1533,3.7468,0.192,0.1152
"51132","7443",3.6329,0.3995,0.1525,3.7468,0.1886,0.1132
"165918","7443",3.557,0.4238,0.1753,3.6709,0.1918,0.1151
"6045","7443",3.6835,0.4338,0.1917,3.7722,0.2034,0.1221
"6197","7443",3.6047,0.4241,0.1653,3.7054,0.1929,0.1157
"51319","7443",3.4937,0.3914,0.1489,3.557,0.185,0.111
"23314","7443",3.702,0.4318,0.1694,3.8146,0.1963,0.1178
"6418","7443",3.5316,0.4022,0.1581,3.6709,0.1829,0.1097
"9739","7443",3.5696,0.41,0.1591,3.6709,0.1901,0.1141
"23067","7443",3.6962,0.4215,0.1703,3.7848,0.193,0.1158
"29072","7443",3.6456,0.4378,0.1727,3.7595,0.2,0.12
"55209","7443",3.5696,0.4411,0.1569,3.6582,0.1923,0.1154
"23451","7443",3.8101,0.441,0.1818,3.9873,0.2023,0.1214
"25942","7443",3.6154,0.4218,0.163,3.7179,0.1921,0.1152
"23309","7443",3.6709,0.4382,0.1669,3.8101,0.1954,0.1172
"6595","7443",3.6364,0.4263,0.1698,3.6883,0.1973,0.1184
"6597","7443",3.6264,0.4453,0.1812,3.6813,0.1999,0.1199
"6598","7443",3.7382,0.4359,0.1788,3.8377,0.2014,0.1209
"6599","7443",3.557,0.4045,0.1517,3.6835,0.1903,0.1142
"6601","7443",3.6125,0.4244,0.1758,3.6625,0.1934,0.116
"6602","7443",3.5765,0.426,0.1757,3.6706,0.1985,0.1191
"6603","7443",3.5949,0.4268,0.1682,3.7089,0.1977,0.1186
"6605","7443",3.5226,0.4102,0.1693,3.6,0.1925,0.1155
"23013","7443",3.4065,0.412,0.1591,3.5097,0.1877,0.1126
"8405","7443",3.7215,0.4424,0.1755,3.7595,0.204,0.1224
"10847","7443",3.6094,0.425,0.1662,3.7266,0.1969,0.1182
"11198","7443",3.557,0.4188,0.1706,3.6709,0.1934,0.116
"51111","7443",3.6709,0.4076,0.1675,3.7975,0.1974,0.1195
"23512","7443",3.6835,0.4385,0.1786,3.7468,0.1985,0.1191
"6872","7443",3.5179,0.442,0.175,3.6339,0.1964,0.1178
"6873","7443",3.6329,0.4279,0.1805,3.7722,0.1975,0.1185
"6874","7443",3.6931,0.424,0.18,3.8119,0.1998,0.1199
"6878","7443",3.6174,0.4305,0.1614,3.6783,0.1934,0.116
"129685","7443",3.8734,0.4508,0.2012,4,0.2163,0.1298
"79718","7443",3.7107,0.405,0.1684,3.8099,0.1935,0.1161
"200424","7443",3.3291,0.3869,0.1411,3.4557,0.1756,0.1053
"11011","7443",3.5443,0.4342,0.1694,3.6329,0.1962,0.1177
"8295","7443",3.5732,0.4301,0.1688,3.6341,0.1967,0.118
"11338","7443",3.5316,0.4317,0.1682,3.557,0.1961,0.1177
"7319","7443",3.6506,0.4234,0.1719,3.7108,0.1955,0.1173
"55148","7443",3.7215,0.4383,0.1731,3.7468,0.2013,0.1208
"7874","7443",3.7595,0.4197,0.174,3.9367,0.1979,0.1187
"60","51322",3.4241,0.4092,0.1556,3.5127,0.1878,0.1128
"51412","51322",3.5481,0.4209,0.169,3.6923,0.1977,0.1186
"23394","51322",3.4643,0.411,0.1504,3.5595,0.1844,0.1106
"8289","51322",3.5192,0.4303,0.1647,3.5769,0.1952,0.1171
"57492","51322",3.329,0.4184,0.1529,3.3806,0.1829,0.1098
"196528","51322",3.3462,0.4088,0.1479,3.4327,0.181,0.1086
"55870","51322",3.2981,0.4081,0.148,3.4231,0.1796,0.1078
"171023","51322",3.6467,0.421,0.1614,3.7228,0.1923,0.1154
"55252","51322",3.4615,0.4173,0.1474,3.5192,0.1864,0.1118
"80816","51322",3.283,0.413,0.1526,3.4057,0.185,0.111
"472","51322",3.7015,0.4044,0.1627,3.8358,0.1938,0.1163
"1822","51322",3.4615,0.4082,0.1534,3.5673,0.1867,0.112
"545","51322",3.5288,0.4237,0.1527,3.6154,0.1873,0.1124
"546","51322",3.5907,0.4156,0.1578,3.6962,0.1942,0.1166
"8314","51322",3.4971,0.4136,0.1575,3.5906,0.1916,0.115
"9031","51322",3.4194,0.414,0.1477,3.5108,0.1832,0.1099
"54880","51322",3.5907,0.4431,0.1572,3.6995,0.1942,0.1165
"63035","51322",3.4808,0.4211,0.1463,3.5288,0.1891,0.1135
"2186","51322",3.5673,0.4192,0.1493,3.6538,0.1892,0.1135
"672","51322",3.5241,0.4188,0.1526,3.5904,0.1905,0.1143
"23476","51322",3.4779,0.4107,0.151,3.5882,0.1846,0.1108
"7862","51322",3.6154,0.4176,0.1604,3.7212,0.1937,0.1162
"54014","51322",4.0096,0.4379,0.228,4.1058,0.226,0.1356
"254065","51322",3.3173,0.4015,0.1479,3.4327,0.1821,0.1092
"990","51322",3.6923,0.4473,0.1591,3.75,0.1961,0.1177
"1020","51322",3.625,0.4171,0.1726,3.7115,0.1982,0.1189
"10659","51322",3.6346,0.4218,0.1792,3.7115,0.2015,0.1209
"1105","51322",3.6827,0.4315,0.1724,3.8077,0.2019,0.1211
"1106","51322",3.6154,0.3977,0.1728,3.75,0.1959,0.1176
"1107","51322",3.5673,0.4347,0.1674,3.6827,0.1971,0.1183
"1108","51322",3.5673,0.4339,0.1524,3.6154,0.1958,0.1175
"26038","51322",3.4808,0.421,0.1549,3.5673,0.1913,0.1148
"55636","51322",3.485,0.414,0.1511,3.5751,0.1888,0.1133
"57680","51322",3.5577,0.4059,0.1579,3.6635,0.1892,0.1139
"11113","51322",3.6058,0.4286,0.1625,3.6923,0.1976,0.1186
"286204","51322",3.6442,0.4044,0.1824,3.7981,0.2047,0.1228
"1387","51322",3.5344,0.416,0.1593,3.6183,0.192,0.1152
"1457","51322",3.5481,0.4411,0.163,3.625,0.1987,0.1192
"1487","51322",3.3613,0.41,0.1497,3.4452,0.1823,0.1094
"8452","51322",3.6058,0.4192,0.1781,3.75,0.1997,0.1198
"8450","51322",3.5481,0.4357,0.1581,3.6442,0.1942,0.1165
"1642","51322",3.5673,0.4266,0.1525,3.6346,0.1902,0.1141
"1660","51322",3.4615,0.4232,0.1704,3.6346,0.1906,0.1144
"1788","51322",3.6325,0.4322,0.1636,3.735,0.1977,0.1186
"1789","51322",3.5481,0.4233,0.1608,3.6442,0.1892,0.1135
"5977","51322",3,0.3731,0.1486,3.0865,0.1659,0.0995
"8726","51322",3.3846,0.4171,0.1491,3.4808,0.186,0.1116
"79813","51322",3.4966,0.4095,0.1552,3.5646,0.188,0.1128
"9775","51322",3.5288,0.4298,0.1465,3.6442,0.187,0.1122
"55250","51322",3.5385,0.4243,0.1675,3.6154,0.1949,0.1169
"26610","51322",3.4615,0.4308,0.1468,3.5288,0.1899,0.114
"2033","51322",3.5344,0.4083,0.1582,3.6397,0.1908,0.1145
"2066","51322",3.6442,0.4199,0.1698,3.7308,0.1954,0.1172
"2074","51322",3.5233,0.4232,0.1624,3.6047,0.1919,0.1151
"23404","51322",3.5481,0.4243,0.1536,3.625,0.1915,0.1149
"51010","51322",3.5385,0.4184,0.1558,3.6154,0.1875,0.1125
"56915","51322",3.5577,0.4277,0.1627,3.6154,0.1958,0.1175
"11340","51322",3.4712,0.4229,0.1608,3.5288,0.1921,0.1153
